Word,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2024-11-01
the,11996.0,11175.65,11275.51,11306.87,11277.34,11310.6
of,6198.0,5790.0,5735.44,5709.02,5670.65,5678.63
and,4745.0,4721.78,4733.02,4723.57,4738.6,4723.56
to,2880.0,3652.57,3663.61,3661.64,3644.67,3615.83
a,3671.0,3656.07,3617.09,3633.62,3655.99,3673.93
in,5250.0,4840.53,4811.63,4795.17,4819.1,4792.69
for,1397.0,1812.76,1808.55,1801.47,1797.1,1795.19
is,1782.0,1161.91,1137.32,1102.85,1099.15,1091.2
on,1428.0,1417.94,1439.67,1449.71,1457.26,1467.79
that,674.0,772.6,762.86,772.44,769.75,772.28
by,1350.0,1150.38,1170.81,1165.55,1153.54,1149.3
this,355.0,262.54,269.33,265.04,264.13,264.63
with,1053.0,1006.08,1035.91,1074.39,1093.49,1109.86
i,157.0,131.77,128.85,145.42,150.56,160.31
you,52.0,51.11,58.61,62.26,67.45,66.16
it,822.0,628.3,613.08,619.91,617.45,609.85
not,181.0,204.92,212.11,219.24,218.44,222.23
or,259.0,219.96,217.23,213.01,209.3,212.9
be,285.0,377.78,365.62,357.09,352.89,351.57
are,359.0,323.67,319.1,304.62,307.2,314.68
from,943.0,843.25,847.52,856.49,856.78,857.52
at,1199.0,1126.83,1124.3,1125.97,1129.17,1140.81
as,1599.0,1392.38,1410.37,1437.26,1439.42,1435.14
your,13.0,15.03,19.54,17.79,17.84,19.51
all,148.0,189.39,192.11,192.11,193.2,192.54
have,229.0,199.91,198.62,193.44,187.98,187.45
new,390.0,502.54,496.33,494.95,495.18,488.56
more,118.0,131.77,130.71,127.18,125.75,128.08
an,739.0,751.56,734.49,730.19,721.45,722.23
was,2382.0,1906.45,1926.7,1941.55,1946.35,1938.54
we,32.0,30.56,30.24,31.57,32.2,35.2
will,119.0,196.91,183.74,166.76,162.3,161.16
home,80.0,119.25,115.36,115.62,116.18,115.35
can,68.0,61.63,64.19,62.7,64.83,67.43
us,59.0,53.11,53.03,53.81,52.22,53.01
about,129.0,125.26,125.13,125.4,124.88,133.17
if,44.0,46.6,47.91,48.03,48.73,48.77
page,18.0,19.04,17.68,17.79,17.84,16.54
my,28.0,33.57,38.14,41.8,46.56,49.19
has,405.0,328.68,322.82,313.96,311.12,310.44
search,4.0,5.01,4.65,4.89,5.66,5.51
free,27.0,28.56,30.7,28.91,29.59,29.26
but,194.0,188.39,200.48,212.12,216.7,226.04
our,20.0,15.53,13.95,13.79,13.49,14.0
one,330.0,367.26,369.8,372.66,377.7,377.44
other,156.0,157.33,157.69,156.53,156.21,153.95
do,32.0,36.07,38.14,40.02,38.73,41.99
no,125.0,160.33,146.99,145.42,144.03,142.92
information,25.0,28.06,26.05,27.13,27.85,27.57
time,260.0,204.92,216.77,220.13,218.0,223.07
they,189.0,187.89,213.97,208.56,210.6,209.5
site,53.0,35.57,45.59,48.47,47.43,46.65
he,1162.0,780.62,760.07,784.45,791.94,835.04
up,145.0,157.33,158.62,161.87,161.43,167.09
may,249.0,362.25,346.08,341.08,345.06,342.67
what,32.0,38.08,38.14,37.8,39.16,39.44
which,399.0,306.13,318.64,333.97,337.23,347.33
their,203.0,235.99,267.47,268.15,267.61,262.51
news,34.0,239.0,217.7,207.23,199.73,195.08
out,117.0,151.31,171.18,177.88,177.1,175.58
use,59.0,45.59,46.05,45.36,45.25,44.95
any,28.0,38.08,41.4,39.13,40.03,39.02
there,106.0,112.23,107.92,112.51,111.83,113.66
see,29.0,25.55,27.91,24.01,26.11,26.29
only,110.0,82.17,91.17,95.17,98.34,103.05
so,43.0,45.59,47.91,49.81,48.3,50.04
his,642.0,542.62,544.24,576.77,585.25,604.76
when,188.0,176.37,177.69,179.21,181.02,184.48
contact,2.0,14.03,13.02,12.45,12.18,12.3
here,12.0,12.02,13.02,12.9,14.36,14.0
business,37.0,59.12,56.75,55.59,53.52,53.44
who,302.0,270.56,282.35,287.27,285.45,291.35
web,19.0,12.02,11.16,11.12,10.88,11.03
also,363.0,291.6,309.8,308.18,308.94,317.65
now,59.0,60.63,61.4,61.37,63.09,62.77
help,13.0,26.05,26.05,26.24,25.24,26.72
get,22.0,24.55,23.72,24.46,24.8,24.6
pm,2.0,4.51,4.65,4.0,3.92,3.82
view,22.0,16.53,15.35,15.12,14.36,14.42
online,33.0,26.56,28.37,27.57,27.41,27.99
c,122.0,97.7,106.06,102.28,99.65,97.12
e,117.0,91.19,93.5,88.94,87.9,87.36
first,451.0,450.93,470.74,479.83,487.35,494.92
am,12.0,13.03,13.49,13.79,13.92,15.27
been,289.0,258.03,247.93,244.58,241.93,238.77
would,125.0,166.34,165.13,168.98,169.27,168.37
how,45.0,40.58,36.28,35.13,34.38,35.2
were,401.0,763.08,765.66,754.65,746.25,734.96
me,23.0,34.57,36.75,38.24,37.86,41.14
s,1355.0,1280.15,1316.87,1334.09,1334.12,1332.93
services,69.0,85.68,83.26,82.71,81.37,79.31
some,95.0,108.73,106.99,107.17,108.35,108.14
these,91.0,59.12,58.61,57.81,57.87,57.68
click,1.0,2.51,2.33,2.22,2.18,2.12
its,297.0,282.59,283.28,289.94,289.8,289.23
like,57.0,52.11,53.03,51.58,50.48,53.86
service,144.0,460.45,437.72,422.91,416.86,407.13
x,23.0,15.53,20.0,38.69,18.28,19.08
than,77.0,102.21,99.08,99.17,99.65,100.51
find,15.0,13.53,13.02,15.56,15.66,14.42
price,10.0,8.02,6.98,7.12,6.96,6.79
date,47.0,42.59,40.47,41.8,41.77,39.44
back,44.0,49.6,53.03,56.03,59.61,61.49
top,66.0,62.13,67.91,66.26,69.62,71.67
people,104.0,349.72,333.99,327.3,321.56,316.8
had,300.0,307.14,312.12,318.85,317.65,315.53
list,85.0,56.62,56.75,59.14,60.92,60.65
name,113.0,74.65,78.15,77.82,76.15,77.61
just,35.0,37.08,36.75,36.91,37.86,39.86
over,122.0,184.38,194.9,195.22,191.02,191.69
state,189.0,189.89,179.55,173.43,168.83,168.79
year,283.0,326.68,323.75,328.19,330.27,329.52
day,81.0,159.33,173.51,174.32,171.01,167.94
into,166.0,167.85,175.83,179.21,178.84,178.97
email,1.0,1.0,1.4,1.33,1.31,1.27
two,243.0,352.23,363.29,360.65,358.55,363.02
health,53.0,150.31,146.53,144.08,141.42,137.41
n,80.0,67.64,70.24,72.04,72.23,76.34
world,301.0,231.98,241.88,243.69,241.5,237.07
re,65.0,57.62,55.35,54.7,55.26,53.86
next,25.0,61.63,64.66,65.82,67.88,66.16
used,87.0,62.63,65.59,65.37,65.71,67.43
go,20.0,36.07,38.61,38.69,40.03,37.74
b,57.0,254.53,253.05,245.47,243.67,240.89
work,112.0,87.68,85.59,88.05,87.46,85.67
last,72.0,78.16,80.94,76.93,79.19,85.24
most,149.0,107.22,106.06,109.84,109.22,108.14
products,5.0,7.01,6.51,6.67,6.53,6.79
music,190.0,181.88,176.3,173.88,175.79,175.15
buy,5.0,7.52,6.98,7.12,6.96,6.79
data,28.0,29.06,25.58,24.9,24.8,24.6
make,39.0,40.08,38.61,38.69,37.86,36.47
them,69.0,73.65,78.15,80.49,80.93,81.0
should,13.0,23.55,23.72,24.46,23.93,23.75
product,9.0,5.51,5.12,5.34,5.66,5.51
system,31.0,40.58,43.26,42.69,42.21,41.56
post,42.0,45.09,48.38,49.36,47.86,47.07
her,343.0,279.58,280.03,287.72,298.5,296.87
city,176.0,214.95,193.04,195.22,194.07,192.54
t,88.0,91.19,93.5,95.61,98.34,98.81
add,6.0,5.01,5.12,4.89,4.79,4.24
policy,36.0,33.07,30.7,32.02,31.76,30.96
number,108.0,150.31,144.2,140.52,139.24,136.98
such,58.0,54.61,58.61,61.37,62.66,61.92
please,1.0,1.0,0.47,0.89,0.87,3.82
available,32.0,19.04,17.21,16.9,16.54,16.12
copyright,0.0,0.5,0.47,0.44,0.44,0.42
support,42.0,75.16,72.1,72.93,70.49,67.86
message,7.0,6.01,5.58,5.78,6.09,5.94
after,285.0,478.99,477.72,466.49,464.72,463.11
best,169.0,121.75,115.36,127.63,137.94,136.56
software,15.0,9.02,8.84,8.45,8.27,8.91
then,126.0,89.18,86.99,87.61,90.94,91.6
jan,16.0,53.61,58.15,56.03,54.39,53.44
good,32.0,28.06,29.77,29.35,30.46,30.53
video,45.0,39.58,38.14,40.02,39.6,38.59
well,133.0,105.72,103.73,102.73,101.39,99.24
d,100.0,91.69,86.52,85.83,83.11,80.58
where,131.0,114.24,113.03,112.06,113.57,119.59
info,1.0,0.5,0.47,0.44,0.44,0.42
rights,20.0,28.06,27.44,28.02,27.85,27.14
public,100.0,122.75,113.96,115.62,114.44,111.54
books,55.0,33.07,27.91,27.13,26.11,23.75
high,102.0,98.7,99.54,98.72,98.78,98.81
school,136.0,138.29,134.43,132.08,130.1,125.96
through,123.0,360.25,341.43,332.63,326.35,320.19
m,196.0,86.68,95.36,98.72,96.16,94.15
each,81.0,72.15,73.96,73.38,73.1,72.94
links,7.0,3.01,2.79,3.11,3.05,3.39
she,633.0,410.85,396.78,398.0,412.51,408.83
review,15.0,22.55,21.4,20.46,20.89,20.36
years,135.0,143.8,141.87,137.86,138.81,139.53
order,53.0,47.1,44.66,43.58,44.38,45.38
very,38.0,28.06,26.98,27.57,27.41,30.11
privacy,1.0,1.0,0.93,1.33,1.31,1.27
book,66.0,57.12,53.96,55.59,55.7,55.13
items,5.0,7.52,6.98,6.67,6.53,6.36
company,121.0,82.67,83.26,84.49,83.11,81.85
r,48.0,56.12,56.75,54.7,53.52,52.59
read,16.0,12.53,12.09,11.56,12.18,11.87
group,132.0,112.73,109.78,110.28,109.65,107.72
sex,9.0,8.52,8.37,8.89,9.14,9.75
need,4.0,9.02,10.7,9.78,9.57,8.91
many,73.0,64.13,63.26,64.48,65.71,64.89
user,2.0,1.5,1.4,1.78,1.74,1.27
said,47.0,148.31,145.13,139.63,137.5,140.8
de,171.0,137.79,145.13,143.19,142.72,154.37
does,12.0,9.52,10.7,11.56,12.18,12.72
set,41.0,55.11,61.87,56.92,55.7,58.53
under,107.0,106.72,108.38,109.4,111.83,112.39
general,84.0,98.7,92.1,93.83,92.25,90.33
research,80.0,69.14,64.66,63.15,61.79,60.65
university,259.0,181.38,177.23,170.76,168.4,166.25
january,222.0,283.59,281.89,276.6,276.31,272.27
mail,5.0,4.51,5.12,4.89,4.79,5.09
full,57.0,47.6,48.38,48.47,48.73,49.19
map,9.0,10.02,10.7,10.23,10.44,10.18
reviews,23.0,11.52,12.09,12.01,11.75,11.87
program,43.0,59.12,54.89,55.59,53.96,52.59
life,175.0,121.25,119.08,115.62,117.05,121.72
know,11.0,6.01,8.37,7.56,10.01,9.33
games,81.0,80.17,82.8,84.49,85.29,95.0
way,32.0,31.57,33.49,36.02,36.12,37.32
days,29.0,55.11,55.35,55.14,56.13,55.56
management,21.0,24.55,26.51,25.35,24.37,23.33
p,162.0,119.25,114.43,111.17,109.65,108.99
part,162.0,128.77,124.2,129.85,126.19,124.68
could,33.0,40.08,41.4,40.47,40.03,42.41
great,39.0,32.57,32.56,34.24,34.38,33.5
united,196.0,154.82,155.83,152.09,150.99,147.16
hotel,10.0,13.53,13.02,14.23,13.92,13.57
real,24.0,17.04,17.21,18.68,17.84,16.96
f,36.0,31.06,31.63,30.24,30.89,30.11
item,4.0,2.51,4.19,4.0,3.48,3.39
international,127.0,127.76,129.31,129.85,137.07,140.8
center,79.0,58.62,53.49,56.48,55.7,58.95
ebay,0.0,0.0,0.0,0.0,0.0,0.0
must,10.0,17.54,17.21,16.45,16.54,16.54
store,38.0,26.56,25.58,33.35,32.63,32.23
travel,12.0,54.11,51.17,50.25,48.73,50.04
comments,3.0,5.51,5.12,4.89,4.35,4.67
made,118.0,110.23,115.83,112.51,114.44,117.05
development,84.0,97.7,93.03,93.39,91.38,93.72
report,16.0,24.55,20.93,22.23,23.06,22.9
off,65.0,65.13,72.57,76.04,77.45,77.19
member,165.0,109.73,109.78,107.17,104.43,102.21
details,5.0,6.51,6.98,7.12,8.7,7.63
line,49.0,51.61,53.96,53.36,53.52,53.86
terms,11.0,11.02,11.16,11.12,10.88,11.03
before,70.0,97.7,102.34,104.5,105.3,106.87
hotels,0.0,2.51,2.33,2.22,2.18,2.12
did,52.0,44.09,47.91,48.92,47.86,53.86
send,2.0,2.51,3.72,4.0,3.92,3.39
right,70.0,74.15,79.54,80.05,77.89,77.61
type,18.0,15.03,13.95,13.34,13.05,13.15
because,46.0,42.09,42.33,44.91,46.12,47.5
local,95.0,110.73,105.59,107.17,107.48,106.87
those,33.0,44.59,41.86,40.91,41.34,41.56
using,33.0,25.55,27.44,26.24,26.11,25.45
results,57.0,43.59,42.33,47.14,46.56,45.38
office,44.0,51.11,48.84,56.48,54.39,53.86
education,67.0,99.71,93.96,92.94,90.51,90.33
national,256.0,216.45,208.86,208.56,210.6,215.86
car,16.0,41.09,46.05,47.14,46.56,45.8
design,69.0,46.6,44.66,44.91,44.38,42.83
take,25.0,42.59,41.86,43.14,43.08,42.41
posted,4.0,4.01,5.12,4.89,4.79,4.67
internet,6.0,5.01,4.65,4.89,5.22,5.09
address,5.0,7.01,6.51,6.67,6.53,6.36
community,67.0,259.54,243.28,235.69,231.49,226.04
within,56.0,49.6,46.98,50.25,49.17,50.04
states,166.0,121.75,118.62,117.4,115.75,111.96
area,69.0,76.66,73.5,75.15,73.97,73.37
want,10.0,11.02,11.63,15.12,15.23,15.27
phone,5.0,6.01,6.05,5.78,4.79,4.67
dvd,0.0,0.0,0.0,0.0,0.0,0.0
shipping,3.0,2.51,2.33,2.67,2.61,2.54
reserved,4.0,3.01,2.79,2.22,2.18,2.12
subject,16.0,10.52,11.16,10.67,10.88,10.6
between,184.0,157.33,158.62,163.65,166.22,162.0
forum,3.0,3.01,2.79,2.67,2.61,2.54
family,127.0,88.68,89.78,88.94,91.38,90.33
l,82.0,64.63,58.15,56.92,55.7,53.86
long,88.0,62.13,60.94,60.03,59.18,65.73
based,84.0,69.64,65.12,63.15,62.66,61.92
w,66.0,39.08,36.75,36.91,35.68,35.62
code,18.0,9.02,9.77,9.34,9.14,8.91
show,56.0,71.65,69.77,68.93,68.75,68.28
o,89.0,81.67,78.61,77.82,77.45,77.19
even,25.0,18.04,19.07,21.79,22.19,21.2
black,48.0,41.59,43.73,44.47,47.43,46.65
check,8.0,5.01,5.12,5.34,5.66,5.51
special,38.0,41.09,40.47,39.58,40.47,40.29
prices,0.0,0.5,0.47,0.44,0.87,0.85
website,16.0,14.03,14.42,15.56,15.66,15.27
index,25.0,8.52,8.37,7.56,7.4,7.21
being,101.0,101.71,105.13,105.39,104.87,110.69
women,208.0,149.81,146.99,143.64,140.98,139.95
much,23.0,22.55,24.19,23.57,23.93,24.17
sign,6.0,6.51,6.98,6.67,6.96,7.21
file,3.0,2.51,1.86,2.22,2.18,2.12
link,9.0,5.51,6.98,8.0,8.7,8.06
open,44.0,52.61,53.03,58.7,62.66,67.86
today,22.0,19.54,18.61,18.23,19.15,18.66
technology,33.0,21.54,20.0,21.79,20.89,21.2
south,125.0,187.89,189.79,188.11,185.8,182.78
case,27.0,36.58,34.42,35.13,34.38,33.5
project,56.0,36.07,39.07,38.24,38.73,37.32
same,79.0,67.14,68.84,68.93,68.32,68.28
pages,10.0,8.02,7.44,8.45,8.27,6.79
uk,40.0,115.74,100.94,96.94,96.6,94.15
version,34.0,29.06,29.31,28.46,29.15,27.99
section,48.0,29.56,29.77,30.68,30.46,29.26
own,29.0,24.05,25.58,29.35,30.46,28.84
found,65.0,75.16,71.63,71.15,71.8,72.52
sports,14.0,32.57,31.63,33.35,33.94,32.66
house,140.0,123.26,119.08,119.18,117.92,116.2
related,23.0,31.57,30.7,30.24,29.15,28.84
security,9.0,28.56,26.51,26.68,26.11,25.02
both,100.0,79.16,85.12,84.05,83.55,84.39
g,63.0,54.11,50.7,48.92,51.78,49.62
county,80.0,66.64,67.45,68.04,70.49,69.98
american,203.0,135.28,130.71,128.96,125.32,122.56
photo,5.0,5.51,5.58,5.34,5.66,5.51
game,187.0,141.29,135.36,131.19,129.23,137.41
members,46.0,58.12,58.61,60.03,59.61,57.25
power,23.0,49.6,54.89,56.92,56.13,56.83
while,94.0,132.27,134.43,133.85,134.89,137.41
care,14.0,49.1,46.98,45.36,45.25,44.95
network,21.0,18.04,18.14,17.34,16.97,16.12
down,34.0,63.13,63.26,64.93,63.96,62.34
computer,16.0,8.52,9.3,8.89,8.7,8.48
systems,8.0,9.02,8.37,8.89,8.7,8.06
three,140.0,238.49,240.49,237.91,235.41,239.19
total,52.0,66.14,68.38,69.37,70.06,75.06
place,89.0,94.2,99.54,97.39,96.6,99.66
end,82.0,80.17,85.59,85.38,88.77,90.33
following,98.0,130.27,136.29,136.97,137.07,140.38
download,2.0,2.51,2.33,4.0,3.48,3.39
h,43.0,30.56,29.31,28.91,28.28,28.41
him,87.0,74.15,72.57,100.06,102.69,108.14
without,28.0,37.58,39.07,38.69,40.9,39.44
per,32.0,38.58,37.21,36.47,36.55,39.86
access,16.0,14.03,14.42,14.68,16.1,15.27
think,7.0,7.52,6.98,6.67,6.53,6.36
north,96.0,122.25,117.22,119.18,120.53,117.9
resources,14.0,17.04,15.82,17.34,15.66,15.27
current,30.0,27.56,25.12,24.9,23.93,23.33
posts,3.0,3.01,2.79,3.11,3.05,2.97
big,34.0,30.56,30.7,29.35,31.33,31.38
media,37.0,38.58,37.21,36.91,36.99,35.2
law,62.0,64.13,63.26,62.26,61.35,60.65
control,10.0,28.06,27.44,28.46,30.02,30.11
water,23.0,23.55,26.05,25.79,25.24,25.45
history,188.0,129.27,129.78,126.29,125.32,123.84
pictures,31.0,23.55,20.47,20.01,20.02,19.51
size,6.0,7.52,7.91,8.0,7.83,11.03
art,82.0,74.15,73.96,73.38,72.67,68.28
personal,52.0,34.57,35.82,35.13,36.55,37.32
since,124.0,137.79,136.76,135.63,133.15,128.08
including,110.0,133.78,131.18,132.08,133.15,133.59
guide,7.0,6.51,5.58,5.34,5.22,5.51
shop,4.0,4.01,3.72,3.56,3.48,4.24
directory,1.0,1.0,0.93,0.89,0.87,0.85
board,43.0,45.09,45.59,48.47,48.3,46.65
location,32.0,19.54,20.47,20.46,20.02,20.36
change,14.0,13.03,16.75,16.01,17.84,16.96
white,63.0,51.61,54.89,58.7,59.18,58.53
text,31.0,37.08,39.07,36.91,36.12,35.62
small,56.0,44.09,41.4,40.91,41.77,43.26
rating,3.0,6.51,8.37,8.0,9.14,9.75
rate,8.0,17.04,14.89,14.23,13.92,13.57
government,123.0,268.56,258.16,256.59,251.51,247.25
children,43.0,74.15,71.17,68.93,69.62,69.55
during,221.0,214.95,209.79,214.34,211.91,220.53
usa,14.0,7.52,7.44,6.67,7.4,6.36
return,18.0,28.06,28.84,28.46,28.28,30.53
students,33.0,48.1,47.91,45.8,43.51,42.83
v,27.0,20.54,18.61,19.12,18.71,18.66
shopping,5.0,10.02,9.77,9.34,8.27,8.06
account,7.0,7.52,8.37,9.34,9.57,9.75
times,39.0,111.23,107.45,101.39,99.21,98.39
sites,5.0,3.01,3.26,3.11,3.05,3.39
level,43.0,66.64,64.19,61.37,60.48,61.49
digital,17.0,13.53,13.02,13.34,14.36,13.57
profile,6.0,3.01,2.33,2.22,2.18,2.97
previous,34.0,34.07,35.82,35.13,36.12,33.5
form,43.0,29.56,27.91,28.46,28.28,27.99
events,72.0,73.65,73.96,71.6,70.06,69.13
love,27.0,35.07,36.28,39.13,43.08,45.8
old,83.0,150.31,142.34,137.86,135.76,134.01
john,114.0,129.77,126.06,121.4,120.1,117.9
main,55.0,42.09,45.12,44.91,45.25,48.77
call,8.0,24.05,26.51,25.35,23.5,23.75
hours,14.0,27.56,26.51,26.68,26.11,25.45
image,5.0,2.51,3.26,4.0,3.92,3.82
department,67.0,58.62,55.82,56.92,56.13,54.71
title,60.0,50.1,58.61,64.48,65.71,62.34
description,35.0,19.04,17.21,15.56,15.66,17.39
non,25.0,34.07,34.89,32.02,30.89,30.96
k,43.0,34.57,31.63,28.91,28.72,27.99
y,12.0,9.02,8.37,8.89,8.7,8.91
insurance,3.0,3.01,2.79,3.11,3.05,2.97
another,47.0,65.13,65.12,65.37,65.27,64.46
why,6.0,5.51,6.05,5.34,5.22,5.09
shall,2.0,2.51,2.33,2.22,2.18,2.12
property,23.0,14.53,13.02,12.9,13.49,13.15
class,32.0,26.56,24.65,26.68,26.54,26.29
cd,15.0,8.52,8.37,8.0,8.27,7.21
still,18.0,28.56,27.91,26.68,27.85,28.41
money,18.0,18.04,16.75,19.57,19.15,18.24
quality,13.0,12.02,11.63,10.67,10.44,10.18
every,19.0,16.53,20.0,18.68,17.84,17.81
listing,18.0,9.52,9.3,8.89,8.7,8.48
content,51.0,11.52,11.16,9.78,9.57,9.33
country,66.0,130.77,128.85,128.96,127.93,126.8
private,22.0,28.56,28.84,26.68,25.24,24.6
little,47.0,35.07,35.35,35.13,34.38,33.93
visit,9.0,21.04,19.54,20.01,20.45,19.51
save,8.0,11.52,13.02,12.45,12.18,11.87
tools,10.0,5.51,5.58,5.78,5.66,6.79
low,14.0,20.04,20.93,20.9,21.76,21.2
reply,1.0,0.5,1.86,2.22,2.18,2.12
customer,1.0,3.01,2.79,3.56,3.48,3.39
december,263.0,266.05,284.68,279.27,280.66,278.63
compare,1.0,0.5,0.47,0.44,0.44,0.42
movies,2.0,3.51,2.33,2.67,2.18,2.12
include,58.0,38.58,37.68,36.91,36.55,36.9
college,106.0,87.18,84.66,81.38,80.5,81.43
value,7.0,8.52,8.37,8.0,7.83,7.63
article,26.0,11.52,9.77,9.78,8.7,8.91
york,89.0,104.72,101.41,99.17,97.47,94.57
man,62.0,145.8,139.08,138.75,135.76,133.17
card,3.0,8.02,7.91,7.56,7.83,7.63
jobs,4.0,11.02,10.23,9.78,9.14,8.91
provide,7.0,13.53,14.42,15.12,15.23,14.84
j,60.0,73.65,72.57,72.49,71.36,73.79
food,32.0,25.55,25.12,24.01,23.5,22.9
source,49.0,34.57,28.37,28.46,28.28,25.45
author,26.0,28.56,29.77,28.91,29.15,27.99
different,50.0,36.58,35.82,34.69,34.81,33.93
press,42.0,38.58,35.82,35.58,36.55,37.74
u,83.0,85.18,99.08,98.28,100.52,105.18
learn,2.0,1.5,1.4,2.22,2.61,2.54
sale,2.0,5.01,6.05,5.78,6.09,5.94
around,108.0,88.18,84.19,83.16,84.42,84.39
print,4.0,3.01,2.33,2.22,2.18,2.12
course,8.0,7.01,7.91,8.89,9.14,9.33
job,14.0,12.53,13.02,12.9,10.88,11.45
canada,50.0,50.6,46.98,47.14,46.56,46.65
process,21.0,21.04,20.93,21.35,21.32,20.78
teen,0.0,0.0,0.47,0.44,0.87,1.27
room,19.0,14.03,12.56,12.45,12.62,12.72
stock,6.0,9.52,8.84,8.89,8.7,9.75
training,28.0,27.56,29.31,30.24,29.59,30.96
too,23.0,18.04,20.47,18.68,18.71,20.78
credit,0.0,3.01,2.79,2.67,2.61,2.54
point,35.0,33.07,34.42,35.58,35.68,34.78
join,10.0,11.02,11.16,11.12,10.88,10.6
science,69.0,47.1,43.73,44.03,43.08,42.83
men,157.0,166.34,161.41,156.98,154.47,153.1
categories,8.0,6.01,6.51,7.12,6.96,6.79
advanced,10.0,8.52,8.84,8.45,8.7,8.48
west,96.0,116.24,112.57,110.73,109.65,109.42
sales,12.0,14.53,13.95,13.79,14.36,15.69
look,15.0,10.52,10.7,10.67,10.01,10.18
english,81.0,54.61,52.56,52.03,52.65,53.86
left,88.0,66.14,76.29,80.05,81.37,92.45
team,265.0,168.85,193.97,189.44,194.94,208.65
estate,20.0,15.03,14.89,14.68,14.36,14.42
box,2.0,7.52,13.02,9.34,10.01,9.75
conditions,7.0,13.53,13.02,12.01,11.75,11.45
select,1.0,0.0,0.0,0.0,0.0,0.0
windows,26.0,15.03,15.82,16.01,16.1,15.69
photos,1.0,2.0,2.79,2.67,3.05,2.97
gay,0.0,0.5,0.47,0.44,0.87,0.85
thread,0.0,1.5,1.4,1.33,1.31,1.27
week,25.0,53.61,53.03,54.25,55.26,54.71
category,123.0,44.09,41.86,41.36,39.16,41.14
note,17.0,12.53,13.95,13.79,13.49,13.15
live,38.0,51.11,50.24,48.92,48.3,47.92
large,59.0,66.64,65.59,62.26,60.92,64.04
gallery,31.0,17.04,18.14,19.12,20.89,20.36
table,21.0,16.53,15.82,15.56,16.1,15.69
register,24.0,15.03,13.95,14.23,14.36,14.0
however,73.0,57.62,67.45,70.71,71.36,72.94
june,165.0,239.5,233.98,229.91,226.27,225.62
october,193.0,264.55,259.09,256.59,258.9,260.39
november,156.0,214.95,219.56,218.35,218.44,216.29
market,15.0,18.54,17.68,17.34,16.97,16.96
library,22.0,17.04,15.35,15.12,15.23,14.42
really,12.0,7.52,7.91,7.56,7.83,6.79
action,14.0,13.53,14.42,15.56,15.66,16.12
start,11.0,30.06,32.1,32.46,32.2,31.38
series,201.0,183.88,198.16,197.89,197.99,196.36
model,16.0,12.53,13.95,15.12,15.66,15.27
features,25.0,15.03,15.35,14.68,14.79,15.27
air,30.0,35.07,36.28,35.13,33.94,33.93
industry,37.0,54.61,55.82,55.59,53.96,53.01
plan,10.0,28.06,26.51,26.68,26.54,25.45
human,26.0,32.57,31.63,30.68,30.02,29.26
provided,20.0,17.04,17.21,16.9,16.97,16.96
tv,94.0,66.14,63.73,65.37,63.09,61.92
yes,0.0,0.0,0.0,0.0,0.0,1.27
required,8.0,11.52,12.09,12.01,12.18,11.87
second,177.0,124.26,144.2,146.75,150.56,158.61
hot,16.0,10.52,13.49,12.9,13.92,13.15
accessories,1.0,0.5,0.47,0.89,0.87,1.27
cost,17.0,13.03,13.49,15.12,14.79,14.84
movie,24.0,20.04,20.47,21.35,23.93,24.17
forums,2.0,1.0,0.47,0.44,0.44,0.42
march,153.0,291.1,286.07,282.38,284.58,283.72
la,75.0,57.12,60.94,64.93,64.83,66.58
september,156.0,250.02,253.98,248.59,252.38,246.82
better,12.0,11.52,13.95,14.23,13.05,12.72
say,3.0,16.53,16.28,15.56,14.79,14.84
questions,0.0,3.01,3.26,3.11,2.61,2.54
july,127.0,250.02,245.14,240.58,240.19,238.34
yahoo,11.0,5.01,4.65,4.45,4.35,4.24
going,10.0,15.03,13.95,15.12,14.79,13.57
medical,26.0,57.62,55.82,53.36,52.65,53.01
test,17.0,59.62,80.94,77.38,75.71,75.06
friend,9.0,7.52,8.84,9.78,9.57,9.33
come,11.0,18.54,16.75,16.9,17.41,17.39
dec,4.0,15.03,15.82,15.12,16.54,15.27
server,0.0,0.0,0.0,0.0,0.0,0.0
pc,10.0,8.52,7.91,7.56,7.4,7.21
study,29.0,20.04,19.07,19.57,19.15,19.51
application,1.0,4.01,3.72,4.45,4.35,4.24
cart,1.0,1.5,1.86,1.78,1.31,1.27
staff,29.0,44.59,42.79,41.36,40.9,39.86
articles,56.0,10.02,10.23,10.23,10.01,9.75
san,49.0,44.09,43.73,42.69,43.95,43.26
feedback,0.0,0.0,0.0,0.0,0.0,0.0
again,39.0,34.57,34.89,38.24,39.16,40.29
play,74.0,56.12,59.54,61.37,63.09,70.82
looking,9.0,11.02,11.63,12.01,11.31,10.18
issues,16.0,23.55,22.79,22.23,23.06,22.48
april,141.0,235.99,231.65,226.8,228.88,227.74
never,21.0,18.04,18.14,18.68,18.71,20.78
users,11.0,8.02,8.37,8.45,8.27,8.06
complete,17.0,14.03,15.82,15.12,15.23,14.84
street,90.0,69.64,73.03,76.49,76.15,73.37
topic,3.0,2.0,1.86,1.78,1.74,1.7
comment,0.0,0.0,0.0,0.0,0.0,0.0
financial,11.0,20.54,19.07,18.68,18.28,18.66
things,9.0,13.53,13.95,14.23,13.92,14.0
working,36.0,29.06,27.91,28.02,30.89,29.26
