year,Short Sentence Rate_mean,Short Sentence Rate_std,Long Sentence Rate_mean,Long Sentence Rate_std,Passive Voice Sentence Count_mean,Passive Voice Sentence Count_std,Question Count_mean,Question Count_std,Auxiliary Verb Count_mean,Auxiliary Verb Count_std,Number of Sentences Starting with a Pronoun_mean,Number of Sentences Starting with a Pronoun_std,To be Verb Count per Word_mean,To be Verb Count per Word_std,Coordinate Conjunction Count per Word_mean,Coordinate Conjunction Count per Word_std,Number of Sentences Starting with an Article_mean,Number of Sentences Starting with an Article_std,Number of Sentences Starting with a Coordinate Conjunction_mean,Number of Sentences Starting with a Coordinate Conjunction_std,Number of Sentences Starting with a Subordinate Preposition or Conjunction_mean,Number of Sentences Starting with a Subordinate Preposition or Conjunction_std,Pronoun Count_mean,Pronoun Count_std,Preposition Count per Word_mean,Preposition Count per Word_std,Syllable Count_mean,Syllable Count_std,Number of Sentences Starting with an Interrogative Pronoun_mean,Number of Sentences Starting with an Interrogative Pronoun_std,Nominalization Count per Word_mean,Nominalization Count per Word_std,Number of Sentences Starting with a Preposition_mean,Number of Sentences Starting with a Preposition_std,To be Verb Count_mean,To be Verb Count_std,Long Words Rate_mean,Long Words Rate_std,Question Count per Sentence_mean,Question Count per Sentence_std,Passive Voice Sentence Count per Sentence_mean,Passive Voice Sentence Count per Sentence_std,Syllable Count per Word_mean,Syllable Count per Word_std,One-Syllable Word Count_mean,One-Syllable Word Count_std,Number of Sentences Starting with a Pronoun per Sentence_mean,Number of Sentences Starting with a Pronoun per Sentence_std,Number of Sentences Starting with an Article per Sentence_mean,Number of Sentences Starting with an Article per Sentence_std
2020,0.154075441,0.125687719,0.548500743,0.125885253,54.1402022,37.66115171,0.285608088,1.052972204,176.0927743,123.006432,17.73996432,16.13406748,0.026165236,0.00739067,0.029276894,0.006312331,42.16741005,31.77223191,1.639012786,2.959441398,9.872732679,8.283786818,95.58757062,89.34573082,0.110703218,0.014047261,8051.188968,5652.577846,0.170532263,0.625766384,0.17055657,0.028440182,30.39206066,25.17387309,131.8716919,91.102237,0.226519922,0.030204831,0.001008225,0.004733282,0.255168363,0.100724842,1.539509575,0.074250523,3429.13366,2362.135118,0.082582463,0.054913671,0.200008457,0.09608502
2021,0.149141995,0.123377394,0.554284428,0.122270249,55.84775498,38.02977918,0.276836158,0.987093746,181.283824,123.8644103,18.27297056,16.46026115,0.026132958,0.007160102,0.029424221,0.006131798,43.50059471,32.02903306,1.640350877,2.798539417,10.12756467,8.302089579,98.20963426,89.99284434,0.111032633,0.013658895,8279.290514,5670.215549,0.170978293,0.620513633,0.171263678,0.028013277,31.27906631,25.24377267,135.7337199,91.85265078,0.227013258,0.02984124,0.000928319,0.003427174,0.257358048,0.098873294,1.540597987,0.073663134,3522.721231,2367.126701,0.082359646,0.053047817,0.201205825,0.095402273
2022,0.145486794,0.121911125,0.557876491,0.11984567,57.12711864,37.84344254,0.272673208,0.962332771,184.8768956,122.5778042,18.59292299,16.4377995,0.026123116,0.007045635,0.029542404,0.005993223,44.49137675,31.99593143,1.636039251,2.789119169,10.33690158,8.267862996,99.94290812,89.82609558,0.111198998,0.013406781,8444.916146,5602.824037,0.168599465,0.631844907,0.171826793,0.027740098,32.06378234,25.34394376,138.4207553,90.85499805,0.227479916,0.030159012,0.00092478,0.003414047,0.258676785,0.097461204,1.541311566,0.073596213,3588.666667,2327.833445,0.081946835,0.051052087,0.201961745,0.094881482
2023,0.141190073,0.118607848,0.561730367,0.116757137,58.07969075,37.95821864,0.268212905,0.948341845,187.6834671,122.3200355,18.87124591,16.39766281,0.026144403,0.007007027,0.029647202,0.005908074,45.12206363,32.04249684,1.629794826,2.749847961,10.47234612,8.265936338,101.4661017,89.68057464,0.111382593,0.013060533,8561.894142,5571.85665,0.16651799,0.620288918,0.17230556,0.02727681,32.64882545,25.51219994,140.5264645,90.74278759,0.227656056,0.029095351,0.000911654,0.003386594,0.260296239,0.096845863,1.541905014,0.073237239,3634.142432,2309.548333,0.08200477,0.049980547,0.202969414,0.093786024
2024,0.138946821,0.116966633,0.563510341,0.115156592,58.80077312,37.83757703,0.2656854,0.94331695,189.9959857,121.427811,19.13514719,16.44713578,0.026136858,0.006989163,0.029747919,0.005856404,45.70249777,31.90653567,1.649122807,2.724088602,10.59173357,8.253645362,102.853256,89.44174999,0.11158504,0.013071902,8665.609129,5521.08158,0.163247101,0.608093453,0.172624095,0.026876725,33.13856676,25.54002866,142.2048766,90.08722389,0.228124697,0.028922745,0.000912688,0.003426546,0.260503137,0.095332366,1.543101921,0.073440268,3674.299286,2285.421818,0.081612193,0.047565091,0.203725813,0.092831085
2025,0.137264441,0.116191939,0.565483923,0.114452037,59.25884627,37.8306348,0.263009218,0.925615374,191.3306572,121.3381601,19.26628011,16.4461048,0.026108049,0.00698564,0.029780799,0.005843321,46.06006542,31.89186593,1.642878382,2.716771369,10.67484389,8.242386448,103.6381207,89.53115483,0.111638196,0.013089501,8735.337645,5526.904242,0.163693131,0.59823456,0.1728287,0.026835702,33.43666369,25.63763648,143.1928338,90.00150093,0.228459565,0.02935605,0.0008976,0.003390998,0.261106698,0.095327776,1.543808761,0.073623199,3700.417484,2284.003324,0.081719152,0.046957958,0.20413924,0.092613255
revised,0.142443729,0.120471339,0.596769468,0.130955874,8.961388806,5.00892839,0.013768333,0.177601186,22.17180485,11.31269484,2.56435199,2.419264493,0.015038837,0.005829035,0.028076706,0.006846925,8.927267285,5.612234747,0.114636336,0.433617381,3.074977552,1.980198194,14.02140078,9.308174387,0.11048784,0.014779226,1892.415145,585.9091044,0.009877282,0.129098343,0.187981815,0.030794201,6.34600419,3.651238547,16.96303502,8.835318066,0.285188907,0.037050291,0.000230318,0.002942324,0.180617604,0.089743468,1.680282149,0.091291369,677.1516013,210.5512709,0.053583572,0.054045672,0.175809037,0.099985088
