year,Flesch Reading Ease_mean,Flesch Reading Ease_std,Flesch-Kincaid Grade Level_mean,Flesch-Kincaid Grade Level_std,Automated Readability Index (ARI)_mean,Automated Readability Index (ARI)_std,Coleman-Liau Index_mean,Coleman-Liau Index_std,Gunning Fog Index_mean,Gunning Fog Index_std,Dale-Chall Readability Score_mean,Dale-Chall Readability Score_std,Linsear Write Formula_mean,Linsear Write Formula_std,SMOG Index_mean,SMOG Index_std,Total Words_mean,Total Words_std,Syllable Count per word_mean,Syllable Count per word_std,Polysyllable Count per word_mean,Polysyllable Count per word_std,Difficult Words per word_mean,Difficult Words per word_std,Reading Time (seconds)_mean,Reading Time (seconds)_std
2020,44.21251004091438,21.921447983245976,11.845322998385946,5.852853670518066,14.753930032656433,8.007806107426594,13.96939660673398,4.136280653915914,12.772547952404189,5.762478604590366,10.42813145152209,1.9436476217026917,12.28524703271132,4.860861208781729,12.710335572989,4.15546424320051,728.1303629743628,1180.9802466842866,1.6923374296921545,0.19254317179009853,0.19107131676030087,0.0669385821502347,0.24882516063550505,0.08263146422880574,14458.83339964716,23185.26264059552
2021,44.158769565707,21.881689991753195,11.87025074133854,5.857988818982485,14.766063586201719,8.005040448885186,13.962643669531927,4.099063546398009,12.78456570699298,5.772109655832289,10.389071543860966,1.9244818622271374,12.336389782859127,4.842924122723938,12.777146128148344,4.0920505314392654,749.2748770691791,1207.2093524024588,1.6921444720759116,0.19149074212106296,0.19116663107527215,0.06655448644477038,0.24758104212569995,0.08182543123635579,14878.646762508915,23709.973697123805
2022,44.35492755527195,21.23105423577,11.847563905258813,5.604364886291735,14.6961225179235,7.66412903561737,13.880868586014037,3.9529992765941313,12.756188769190349,5.488149894417096,10.350287526744491,1.8987722535700644,12.343216502885564,4.83831118070185,12.867795878533089,3.975977278378297,765.2992192485267,1221.291576479238,1.6896102558509247,0.1878418071810828,0.19061361090790324,0.06485389407119778,0.2457487081691569,0.07918619663834912,15186.149408805977,23992.892943722753
2023,44.53635036222364,21.364253208682953,11.831382080252247,5.795765004570675,14.660232348635562,7.87431216493133,13.829020494726175,3.8406206682451436,12.743382568221914,5.677719652923482,10.314387410382494,1.8806429432051246,12.359568695261087,4.820790548713288,12.916714838031604,3.936830535896453,778.7680079576593,1241.958041614754,1.6870377258824063,0.18255313907633214,0.19028905197493523,0.06379309428675423,0.24449428125588418,0.0773015630107371,15445.347719680192,24381.266970567405
2024,44.527816148042504,21.286046711408627,11.835552344131226,5.773780610853403,14.656448706880372,7.84444146505626,13.826579895649562,3.8221984510881253,12.739411808866032,5.649499205337714,10.29053470215082,1.8682588451611726,12.37713632981593,4.801820039150363,12.94435644307646,3.913036980496882,791.485736271161,1254.3504954506145,1.6869901250526915,0.18137003174552532,0.19040951233581235,0.06349515090202333,0.24387431732650797,0.0766691522512696,15701.093930408017,24626.233130746663
2025,44.47816992605383,21.290030883918046,11.849076611238317,5.78112995469184,14.670365226530539,7.861078440286692,13.836474606809052,3.8230754699424443,12.747870200067565,5.6516385690555495,10.27329923801659,1.8617124186522138,12.387528269417311,4.803497783174927,12.979077361960885,3.8842587923476417,801.9467550016891,1260.8616121938035,1.6873592536857756,0.18096592957940028,0.19065838367683838,0.06322730905503007,0.2435056387609086,0.07629037989450889,15922.252520551032,24798.04625948747
