year,Short Sentence Rate_mean,Short Sentence Rate_std,Long Sentence Rate_mean,Long Sentence Rate_std,Passive Voice Sentence Count_mean,Passive Voice Sentence Count_std,Question Count_mean,Question Count_std,Auxiliary Verb Count_mean,Auxiliary Verb Count_std,Number of Sentences Starting with a Pronoun_mean,Number of Sentences Starting with a Pronoun_std,To be Verb Count per Word_mean,To be Verb Count per Word_std,Coordinate Conjunction Count per Word_mean,Coordinate Conjunction Count per Word_std,Number of Sentences Starting with an Article_mean,Number of Sentences Starting with an Article_std,Number of Sentences Starting with a Coordinate Conjunction_mean,Number of Sentences Starting with a Coordinate Conjunction_std,Number of Sentences Starting with a Subordinate Preposition or Conjunction_mean,Number of Sentences Starting with a Subordinate Preposition or Conjunction_std,Pronoun Count_mean,Pronoun Count_std,Preposition Count per Word_mean,Preposition Count per Word_std,Syllable Count_mean,Syllable Count_std,Number of Sentences Starting with an Interrogative Pronoun_mean,Number of Sentences Starting with an Interrogative Pronoun_std,Nominalization Count per Word_mean,Nominalization Count per Word_std,Number of Sentences Starting with a Preposition_mean,Number of Sentences Starting with a Preposition_std,To be Verb Count_mean,To be Verb Count_std,Long Words Rate_mean,Long Words Rate_std,Question Count per Sentence_mean,Question Count per Sentence_std,Passive Voice Sentence Count per Sentence_mean,Passive Voice Sentence Count per Sentence_std,Syllable Count per Word_mean,Syllable Count per Word_std,One-Syllable Word Count_mean,One-Syllable Word Count_std,Number of Sentences Starting with a Pronoun per Sentence_mean,Number of Sentences Starting with a Pronoun per Sentence_std,Number of Sentences Starting with an Article per Sentence_mean,Number of Sentences Starting with an Article per Sentence_std
2020,0.17995426305774176,0.1662157719912931,0.4686957305891472,0.19071007199197695,11.570536575460684,18.610806708513035,0.10613059884596511,0.7415462471573688,35.72717735248828,57.153455432341175,3.1655244767077857,5.408869483270889,0.029372571920396363,0.012731296331402513,0.02986100011675854,0.011726830099653049,8.49711491277053,13.553937243642519,0.31389072203326734,0.9236389771461625,1.7958948846811176,3.39109035186617,13.231686887659272,27.439141509647964,0.09817281030099131,0.022838316894177025,1667.071966428076,2513.631080319572,0.03803915596392372,0.2897815231270194,0.19882714587918815,0.052514484222032344,5.516236018748836,9.846801562310139,28.646919471377565,44.8776280525439,0.2612338403950663,0.053664282245709245,0.001425695992865079,0.01092462047197724,0.24716412039647392,0.15176621175669094,1.6332606027599106,0.1327183954394546,665.6272568827521,1023.2628664494356,0.08593825997787168,0.10417765945169721,0.18553505898228564,0.1489019686249888
2021,0.1779573075826207,0.16473720720173848,0.47040262872815136,0.1891847248968344,11.88645785742085,18.635822947143364,0.10526761087703268,0.7224256211791986,36.57818501785201,57.41834464892062,3.2337005262534477,5.444194534494068,0.029299731222560958,0.012624163151721572,0.029867998091324847,0.011609228506763254,8.698461850855374,13.617760103976815,0.31580283263109804,0.9182170635081747,1.845169805573887,3.4321522019957325,13.561500583785978,27.79872478862233,0.09837579111779167,0.022682805411077298,1708.3813560756046,2540.1759326650836,0.03807299862937205,0.2883135000498899,0.19884643532653432,0.052310282367115636,5.729952451055045,10.122591358624506,29.312790835406197,44.96020137807072,0.2611995969261199,0.05333153951107737,0.0014042588097623965,0.010840098396145923,0.24847715644661084,0.1506942414129642,1.6326532746161089,0.13102735081305272,681.6331455065401,1033.9899463540605,0.08589055723999303,0.10324868859973782,0.1859070313765195,0.14760633716895202
2022,0.1755914640272209,0.1632782745725813,0.47227462530439296,0.18796193542629996,12.172242245799278,19.02631081827285,0.10430309491175525,0.7119847073855584,37.34846100478874,58.496125130777344,3.303027226424353,5.533928401355273,0.02925686322239859,0.012527291185607364,0.02989750753499622,0.011518530435307227,8.890806639930961,13.906650319017483,0.3201685364739327,0.9256498922650158,1.885188757466538,3.486882935796663,13.855187234546593,28.221264513693967,0.09857390095296235,0.022590986330505648,1745.890062101291,2602.9637286655184,0.037869942636682065,0.28282976168718876,0.19886162577265096,0.05213643671351878,5.926324517318984,10.503745630875237,29.929015009222127,45.780203667304505,0.26108917149437144,0.052882484079754016,0.001377699103129881,0.01055770750265601,0.24998728847574744,0.15012893640482872,1.6303871934626162,0.12700764103221912,696.8423101003435,1058.515866312807,0.08600408085239722,0.10279306251484824,0.18618622966703574,0.14676867330879248
2023,0.17322585627168918,0.162233451779622,0.474234570192336,0.18709835811138645,12.398125116334162,19.348590623655692,0.10494610555527353,0.8535388497192157,37.92762745993875,59.363201871243035,3.351117654026431,5.6245636815857045,0.0292327869113879,0.012454425383985078,0.029926160557798207,0.011466426098597503,9.025077415097213,14.07702372840467,0.3206592551229335,0.932828493434167,1.912398260486996,3.5334979726341533,14.067143848249488,28.784050286933347,0.0987262228364697,0.02249587712289429,1771.9434827487014,2641.3458371598235,0.03876677327106283,0.4180140839427652,0.1988941182012295,0.05193538188803295,6.08100241975058,10.795232536137613,30.393894783153122,46.4284212124928,0.26100138807403356,0.05256826167307156,0.0013559834397112243,0.010521730321781168,0.2514095479147001,0.1496555189317901,1.6285591736738698,0.12416556316463166,707.2502665109904,1071.8482149164845,0.08586476082134582,0.10189325074119326,0.1868460065385967,0.14648655174294445
2024,0.17103301048928543,0.16088502581452296,0.4759799335093853,0.18609393537400318,12.589759209435336,19.603141800293777,0.10360932027006448,0.8446051907961444,38.362218048293485,59.86189861722501,3.395722287087331,5.670785210514206,0.029195241279446664,0.012395280786874628,0.029950005513417303,0.011406536007787396,9.141191600250435,14.22972737196336,0.32091307511379596,0.9428728067608227,1.9309948051508536,3.54123583497671,14.214342521617002,28.718961775352426,0.09888109488884218,0.022386836924171483,1794.9514019324163,2666.963846726704,0.03810684129482038,0.47200968196004095,0.19902849969743885,0.051790676125249395,6.224833747905985,11.065950164615275,30.753219283550774,46.83036046480487,0.26111914804720615,0.05219873059477822,0.0013212379921799834,0.01023226205795954,0.2527096362135405,0.14889129668211717,1.6284996105277623,0.12302873604026603,715.7597001539841,1080.1231752062056,0.08581865080859014,0.10143771924241071,0.1874610753053557,0.14617323231377022
2025,0.16921970366580238,0.15969408619930167,0.4771074244891992,0.1850341121482002,12.705907237254007,19.704509064431846,0.1035416349391678,0.8629466639949114,38.5842766976327,59.98895910975796,3.425097720696482,5.71332527300729,0.029155150641254433,0.012321640518846233,0.029958522221743455,0.011354311658137667,9.220028089412322,14.328796294697279,0.31851024586696447,0.930941595735816,1.9431781647122528,3.5267624255483057,14.283076975142562,28.692525556877182,0.09900449848643919,0.02230542147905237,1809.1265884901095,2679.397752315667,0.03814068396026871,0.47515130680186046,0.1990718243688582,0.05171208257094633,6.319897795150346,11.231126590148293,30.936528080951657,46.92591112646181,0.2612730690516587,0.05210292205157936,0.0013125633456501924,0.010228377283511454,0.25355076873397203,0.14844864634532715,1.6285876397359982,0.12266567200240404,720.8369629592027,1083.8348437663226,0.0859923042421806,0.10120670439862949,0.1876385194115678,0.14557088028549653
