year,Flesch Reading Ease_mean,Flesch Reading Ease_std,Flesch-Kincaid Grade Level_mean,Flesch-Kincaid Grade Level_std,Automated Readability Index (ARI)_mean,Automated Readability Index (ARI)_std,Coleman-Liau Index_mean,Coleman-Liau Index_std,Gunning Fog Index_mean,Gunning Fog Index_std,Dale-Chall Readability Score_mean,Dale-Chall Readability Score_std,Linsear Write Formula_mean,Linsear Write Formula_std,SMOG Index_mean,SMOG Index_std,Total Words_mean,Total Words_std,Syllable Count per word_mean,Syllable Count per word_std,Polysyllable Count per word_mean,Polysyllable Count per word_std,Difficult Words per word_mean,Difficult Words per word_std,Reading Time (seconds)_mean,Reading Time (seconds)_std
2020,56.264177817424915,7.869418451594404,10.57673208444841,1.7974334685286106,13.367633065715134,2.0987389989316463,11.713556348498365,1.2005992389889333,11.042896223609873,1.6860151203670097,8.20695063931014,0.720410514694309,13.083660778297261,3.617521524866061,12.559351769253642,1.3580440107466143,4336.909158489444,2983.6372571584857,1.5306736893463897,0.07520109240730823,0.13433889232101837,0.028803304339613665,0.1486588538778772,0.029347026063674328,81232.72399643176,56773.65755450941
2021,56.16967588462682,7.743949930072438,10.604118346714241,1.7795181638394004,13.39680344930122,2.081103556055658,11.728681236990782,1.1747447845947883,11.051929824561403,1.6811579188421972,8.16247844186738,0.6685020467612837,13.140163340062983,3.62668875967758,12.595286946179005,1.288816095803456,4461.586083853702,2990.160472267649,1.5311215426919942,0.07378640223051429,0.13453193524361257,0.02814378016573032,0.14741490468200236,0.028318818798830615,83570.64567350579,56928.78344632349
2022,56.11966696402022,7.687734438450234,10.622851620576867,1.7569370824422172,13.416636931311329,2.046180895439211,11.734081177520073,1.149214483407651,11.054699672911092,1.6586872824219443,8.127866488254535,0.6329262757218259,13.205409077822102,3.639515889665267,12.612102289622362,1.2781035482670793,4552.78278322926,2954.498094881965,1.5311995815117365,0.07339698440201628,0.13459403861777733,0.02806648395205858,0.1464663964337304,0.028216496951107627,85267.18340767172,56288.98544379789
2023,56.051222123104374,7.697286993245016,10.647769848349688,1.7570802728286505,13.443235206660722,2.0454801820120805,11.741381207255426,1.1414660675782937,11.075034195658636,1.6483875253637177,8.102777282188523,0.5861922899512774,13.230744603547905,3.6393395060793012,12.637838239666966,1.2511050977046518,4617.955694320547,2939.4650327534446,1.5313872474669228,0.07314085446564125,0.13478759981415733,0.027910983036556404,0.1457271932961133,0.026090823359612943,86472.36877787691,55996.19179433048
2024,55.94248438893845,7.688068413037704,10.671825750817725,1.74821208634766,13.467543859649123,2.033983577427146,11.758461195361285,1.136547159538297,11.084198632173656,1.6369029070872965,8.080773119238774,0.5522257471394387,13.226042072953312,3.595394204752716,12.661626523936961,1.2343055363241573,4674.234463276836,2912.300415619593,1.532221003893282,0.07310053977775438,0.135103221566011,0.027809750756741688,0.14525191294800535,0.025368831855047673,87534.93238180195,55495.93352223405
2025,55.89496877787688,7.683138565851417,10.684567350579838,1.750216050008849,13.48716919417187,2.0339235510139204,11.769295272078502,1.1348349082945781,11.092068093963723,1.637155431907727,8.072368421052632,0.5439034151975775,13.195946997050923,3.5346686520698216,12.672866488254535,1.2424115017352675,4711.549509366637,2913.4703005897186,1.5327259101285342,0.07303568806135595,0.13525659404660847,0.02780203379172275,0.14505884348750997,0.025703958899230057,88255.76253345227,55563.00038614603
revised,42.23199341514516,8.771219174247145,12.620757258305895,1.4775621094216207,15.787847949715655,1.6492782460070585,14.464805447470816,1.5392208249481798,13.533525890451962,1.3425581460018936,10.056203232565101,0.5710593249247157,14.990001864758673,3.4345898549695884,14.48329841364861,1.3018285933327312,927.9170906914097,284.7324533395679,1.691714300085242,0.0956172531065132,0.1893751057032725,0.03658288829026637,0.24928641046754968,0.03410591816463679,18909.908350793175,5896.105109645649
