year,Short Sentence Rate_mean,Short Sentence Rate_std,Long Sentence Rate_mean,Long Sentence Rate_std,Passive Voice Sentence Count_mean,Passive Voice Sentence Count_std,Question Count_mean,Question Count_std,Auxiliary Verb Count_mean,Auxiliary Verb Count_std,Number of Sentences Starting with a Pronoun_mean,Number of Sentences Starting with a Pronoun_std,To be Verb Count per Word_mean,To be Verb Count per Word_std,Coordinate Conjunction Count per Word_mean,Coordinate Conjunction Count per Word_std,Number of Sentences Starting with an Article_mean,Number of Sentences Starting with an Article_std,Number of Sentences Starting with a Coordinate Conjunction_mean,Number of Sentences Starting with a Coordinate Conjunction_std,Number of Sentences Starting with a Subordinate Preposition or Conjunction_mean,Number of Sentences Starting with a Subordinate Preposition or Conjunction_std,Pronoun Count_mean,Pronoun Count_std,Preposition Count per Word_mean,Preposition Count per Word_std,Syllable Count_mean,Syllable Count_std,Number of Sentences Starting with an Interrogative Pronoun_mean,Number of Sentences Starting with an Interrogative Pronoun_std,Nominalization Count per Word_mean,Nominalization Count per Word_std,Number of Sentences Starting with a Preposition_mean,Number of Sentences Starting with a Preposition_std,To be Verb Count_mean,To be Verb Count_std,Long Words Rate_mean,Long Words Rate_std,Question Count per Sentence_mean,Question Count per Sentence_std,Passive Voice Sentence Count per Sentence_mean,Passive Voice Sentence Count per Sentence_std,Syllable Count per Word_mean,Syllable Count per Word_std,One-Syllable Word Count_mean,One-Syllable Word Count_std,Number of Sentences Starting with a Pronoun per Sentence_mean,Number of Sentences Starting with a Pronoun per Sentence_std,Number of Sentences Starting with an Article per Sentence_mean,Number of Sentences Starting with an Article per Sentence_std
2020,0.23356273759183996,0.1798692181436065,0.4462240388060905,0.19153036146188485,13.116293606381712,20.84201813464773,0.3716811525181569,1.532578373577219,50.52919990475056,79.98928049087725,5.847868793904036,9.365120166747937,0.027161627575447447,0.012917321449671127,0.030443572015560066,0.011334307284697533,10.146148350994165,16.217655973674095,0.721008453387308,2.001725793834266,2.2638706988927253,4.211783646387862,30.19945826884153,53.794688447270275,0.10468076317936943,0.023619580715548608,2473.6116799619003,3793.4739435012757,0.1453446838909394,0.6021067816683745,0.16357866706862403,0.05046709220995455,7.795481604952971,13.408651162741792,39.1370996547208,61.01319128605776,0.25086408225330215,0.04767834841420423,0.004082770166855066,0.017683959700120055,0.19126461614762824,0.13674880739373538,1.620984338503603,0.12360283931805392,997.6256399571378,1533.2131752726686,0.10052711599029678,0.10357612206774347,0.15409149247886975,0.13490194323414487
2021,0.23210299411966928,0.1794343893990917,0.4475398504521697,0.19035483276492177,13.497916418621264,21.31724163711176,0.3775151803786165,1.575305931277277,51.83447434218359,81.71033248398003,5.99062388379569,9.585243232504101,0.027107804447007378,0.012819892470599939,0.030447744064218137,0.011223279495645248,10.381503750446482,16.463902222536095,0.7244314799380879,2.006514072777119,2.3250684605310155,4.314172338811908,30.961543040838194,55.00128570487356,0.10480362308610815,0.02340027874771297,2536.176509108227,3864.039355882665,0.14561257292534827,0.5920458849681336,0.16374743815629852,0.050348983207135115,8.057864031432313,13.88137988871819,40.12894392189546,62.24170664901662,0.2511037241027336,0.047577737326731435,0.004069265004523915,0.017681411216331103,0.19243094545626724,0.1362658415126973,1.6207313122381564,0.11966224430434057,1021.3174485057745,1558.920601812905,0.10037966299419623,0.10201321470558189,0.1541826298992615,0.13395913608045604
2022,0.22910707003623856,0.17796222596462172,0.4507141442503968,0.18938256355898087,13.876235266103107,21.794309235530278,0.3762947969996428,1.581791776210482,53.16356113823074,83.59561772378255,6.114656506726991,9.778627768757705,0.02709879143048567,0.012746263453570177,0.030503653522939097,0.011113856792810881,10.57197285391118,16.601413634150493,0.7429158233122991,2.056187696299997,2.3843612334801763,4.399636508927551,31.687165138706987,55.85087891754894,0.10509067495404603,0.023097974650004405,2596.279586855578,3930.4697978657123,0.1469222526491249,0.5905640864437743,0.16395187789714671,0.050109894466664674,8.317299678533159,14.271575119451338,41.161507322300274,63.714521725040576,0.25118395645182584,0.04670775399123792,0.00399460265647397,0.017348591131551638,0.19433067063779463,0.1362261756942521,1.6195734640716795,0.11705635039679496,1043.7376473389688,1579.6718232580856,0.10047012239310059,0.10155423371218314,0.15481841688356146,0.13365721967712726
2023,0.2261705717997489,0.17698570083927842,0.45374746093090396,0.18886405925096658,14.163412310989404,22.159567493637265,0.3665317299678533,1.5152597641707821,54.0161031075128,84.58574615907962,6.195945945945946,9.905718803037319,0.027055308576429626,0.0126428848243217,0.030549204667430385,0.0110178427635339,10.73252768186689,16.753274248866237,0.7463686153113466,2.0811760028232666,2.428771282295511,4.502188284651689,32.1350756042386,56.73691804752367,0.1053439655950656,0.02294204403218758,2636.9174306465056,3963.088187015374,0.14474937492558637,0.5737494094732211,0.16423500363458723,0.04998685127415296,8.509078461721634,14.542934911111272,41.83277771163234,64.50424140054696,0.2514092674598961,0.04625156133004207,0.003884803361267558,0.016974515392955306,0.19589179964914863,0.13559034868838643,1.61933113486344,0.11557980418975403,1058.761429932135,1592.7304496139877,0.10034324010319785,0.10081709423643158,0.1552433382461409,0.13259433710457405
2024,0.22249343118464676,0.1759435302461163,0.45671150433147556,0.1881244746466704,14.397725919752352,22.513456204284793,0.3625133944517204,1.5046482463549058,54.713954042147876,85.52702118529928,6.280866769853554,10.041093926062961,0.02704654413696351,0.012624936139640925,0.030592314474679333,0.010963436263760864,10.84402905107751,16.84485884774538,0.7437492558637933,2.068976776293138,2.4706215025598284,4.651114074598857,32.517799738064056,57.371682886200226,0.10562778774170899,0.022721033185752092,2673.0621204905347,4007.927748164846,0.14272532444338612,0.5600861049746559,0.16448920914909787,0.04996496967572635,8.691302536016192,14.91668732015469,42.38644481485891,65.3707631947634,0.25167847728734855,0.045881854765946764,0.0038450514416531792,0.01686871420295952,0.1973630024910488,0.1354078682931222,1.6198607147326847,0.11518317893702804,1071.3965353018216,1607.5021984724208,0.10043028402390376,0.10025075142604635,0.15570746194360474,0.13237585334572421
2025,0.2199431415974794,0.17456980609279713,0.45878743014969453,0.18761145385559178,14.57197285391118,22.649488829483936,0.35754256459102274,1.477007375655321,55.16710322657459,85.73872088873519,6.344475532801524,10.080822935650941,0.027009992796129225,0.012576278135703292,0.03062155949381885,0.010848450791772206,10.922044290987023,16.856088585407644,0.7401178711751399,2.0587152191166553,2.4991070365519703,4.680928023598561,32.7954518395047,57.555211421825355,0.10581370771441106,0.022568865308532447,2701.8780509584476,4026.8780473459706,0.1417728300988213,0.5540777145081008,0.16459215985762188,0.04978593683451629,8.827330634599358,15.019074388119058,42.73702226455531,65.56578483813726,0.25175431640240675,0.04507194759480817,0.0037952434165846975,0.016602265750411092,0.19832033475882596,0.13516238064905428,1.6199437936771748,0.1143897551049687,1081.9379985712585,1622.7646754533212,0.10053433319196935,0.09975157259085012,0.15594509496585346,0.13160468940858036
