year,Short_Sent_Rate_mean,Short_Sent_Rate_std,Long_Sent_Rate_mean,Long_Sent_Rate_std,Avg_Sent_Length_mean,Avg_Sent_Length_std,TTR_mean,TTR_std,CTTR_mean,CTTR_std,Passive_Voice_Rate_mean,Passive_Voice_Rate_std,Question_Rate_mean,Question_Rate_std,Clause_Ratio_mean,Clause_Ratio_std,Auxiliary_Verbs_mean,Auxiliary_Verbs_std,ToBe_Verbs_mean,ToBe_Verbs_std,Conjunctions_mean,Conjunctions_std,Prepositions_mean,Prepositions_std,Pronouns_mean,Pronouns_std,Nominalizations_mean,Nominalizations_std,Long_Words_Rate_mean,Long_Words_Rate_std,OneSyllable_Rate_mean,OneSyllable_Rate_std,Syllables_Per_Word_mean,Syllables_Per_Word_std,Start_Pronoun_mean,Start_Pronoun_std,Start_Article_mean,Start_Article_std,Start_Interrogative_mean,Start_Interrogative_std,Start_Preposition_mean,Start_Preposition_std,Start_Conjunction_mean,Start_Conjunction_std,Avg_Parse_Tree_Depth_mean,Avg_Parse_Tree_Depth_std,Avg_Dependency_Depth_mean,Avg_Dependency_Depth_std
2020,0.06921056481099089,0.10460667660030329,0.6302315250447328,0.1776824238919161,20.816680661339753,4.292951632134254,0.5663196656800245,0.07795152794735684,6.468381299078917,1.1385529779351333,0.29070100365701734,0.16786465201773368,0.00038397392882556775,0.007332606975774096,0.36599233196383846,0.2198509115477319,0.04218559134387147,0.016558910405980207,0.034514491866860716,0.014211459456087932,0.03971540899899193,0.013931285324094402,0.14087128480071698,0.025043541966044608,0.02038524771757378,0.01317925662695462,0.20787658522963587,0.046301149382466766,0.2855013345024474,0.04939157948368476,0.5664817149731111,0.050121304964158925,1.6973534376632866,0.112986187078241,0.1272517114308213,0.11651034633697038,0.24047082208607967,0.18135629226667252,0.0004027250130053365,0.005725179968865237,0.1255303551604483,0.11735865466048714,0.045109506529135084,0.0637493302703733,6.966768630862436,0.9236113402144839,3.116120597474122,0.4135541322337937
2021,0.06635449535806542,0.09880013281522614,0.6339233076391779,0.17103243284226322,20.89327177497009,4.111866974675329,0.5610146997151294,0.07233818626893747,6.540304246139629,1.0792333721330982,0.2931373437825808,0.1650747641210399,0.0003025593415185051,0.0048501477519753535,0.3653274903947123,0.21172180808084018,0.04187484779497633,0.01635545739105641,0.03415655951577597,0.013887003770991524,0.0399479495463507,0.013597279815598749,0.1411591648074071,0.02434059500174475,0.020304639003232445,0.012944922335910315,0.20890007470920027,0.04530059875179668,0.2855222359269205,0.04825400351665755,0.5667136194657252,0.04942070257419263,1.6976563559654763,0.11116904378574859,0.12638701363844465,0.11415924334181851,0.24109829780800138,0.17792694620244565,0.0003469550237969235,0.005235485713499638,0.12771378918396037,0.11614548834104575,0.0451497171622607,0.06270868386482308,6.982231463849472,0.8889011635855626,3.120501169717274,0.40527046693129726
2022,0.06486746972429218,0.09619255953349078,0.6352804368946401,0.16686485641916599,20.929355817865297,4.016454355269817,0.5570244468440846,0.06739897543096555,6.600752960287784,1.0309611650838473,0.29430251454691636,0.16147236396498124,0.00032210006856989637,0.004970121369068263,0.36748639320122917,0.20866322818440514,0.041700859818428616,0.016125808848836062,0.033909743320441284,0.013499950799481896,0.04005708665774084,0.01315074686398293,0.14131795795183788,0.02392655157785992,0.02032512960766472,0.01278236267740359,0.2093875265212448,0.04433946340127879,0.2856181600393717,0.04722521623321409,0.5669869864206138,0.04821041094644071,1.6977014908241468,0.10975769952399081,0.12527234815751012,0.11118764162648177,0.23922743158812776,0.17354333198147673,0.0003128711145160519,0.004610105574847059,0.1298109659730858,0.11467969186365806,0.04525264768349396,0.061774379202880474,6.983383961491486,0.8627473262094073,3.1184322915964615,0.39186813620365873
2023,0.06199566682596753,0.09089168495550179,0.6367692104945581,0.1624857689729702,20.9757321274492,3.895203697844319,0.5549461316318799,0.06514379255404859,6.633615225382484,0.9948303363524861,0.29509643985460154,0.15953623094676386,0.00030291366549853554,0.004665364273229376,0.3680255143962096,0.2072818279230934,0.04158786797762638,0.016107232582266977,0.03376230981552102,0.01335658211683167,0.040161061473449416,0.01300225380008718,0.14146739322810323,0.023640048108182186,0.020365681883397182,0.01273974821015211,0.20989818366196175,0.04368700309472453,0.2857925665363805,0.046405806567477774,0.5669171461888508,0.04789369934000311,1.698302907528992,0.10919862473179912,0.12580486460017057,0.11048446894603454,0.2392844095763587,0.1728563797089124,0.00034082701256265934,0.004733710157767409,0.13188017949167002,0.11481065708214327,0.044955819569332506,0.06071649430586738,6.995148698520186,0.8490742059123971,3.1205416331369613,0.387620282219868
2024,0.06021490289415977,0.08677648832001524,0.637195230067171,0.1592521422335318,20.99127130098365,3.7771100057815343,0.5520428932315491,0.06091060072969083,6.670223915214157,0.9553970137134389,0.29470289595823346,0.15634625877250272,0.00029250236523155164,0.004621678992488701,0.3690382790665766,0.20421229148603973,0.04152249308319167,0.016061824224773584,0.03362817864401307,0.01319098118884001,0.040392913183430405,0.01279280016688,0.14171884715124808,0.02333808901636097,0.020394059128480423,0.012555874326677529,0.21032248067200865,0.043209276596330407,0.28593482352217675,0.045951226199244743,0.5669877349472863,0.04770909203201782,1.698243711592571,0.10832504964592604,0.12635296869492146,0.10927990330635401,0.23955752538632416,0.1713654191989959,0.00032149339712508174,0.004623390276412454,0.13331831175525669,0.11481336407415745,0.044934648040509374,0.05996625585908087,6.993048312999317,0.8256846656031367,3.115935300314123,0.3787389302390417
2025,0.0591068275740098,0.08560589319864781,0.6384188324511292,0.1576054727779526,21.024016000641026,3.7446841091124257,0.5510045097018036,0.05947557965522096,6.685128931829708,0.9334019570826383,0.29452271905197663,0.1563522036315049,0.00027358161421401435,0.004269031001987181,0.3705830621501485,0.20365338518739565,0.04138969494791671,0.016003287508821358,0.0335056236522527,0.01311393027142885,0.04046689718498651,0.012721171856058689,0.14173255161104822,0.02320135788311447,0.020381480116234196,0.012508229707081733,0.2106460106403087,0.04299369390787641,0.2861850163680284,0.04615852889627705,0.5667616187846354,0.04756076306021504,1.698776421150638,0.10876798512701917,0.12636924743026864,0.10812861633568042,0.23931918991218754,0.17008868166451885,0.0002998658109512674,0.004463843502023957,0.1336207801115452,0.11367782624563187,0.04515188134849235,0.05981628696935528,7.002477233094604,0.819084884384242,3.11827251221909,0.3769853517318991
revised_Gemini,0.11863292712214021,0.13571527339391617,0.5681391825203415,0.19092795215833144,17.302352760481906,3.9800743898576423,0.6453737774796097,0.0703566538630154,6.702608898640661,1.1047197453315392,0.14820229435744134,0.12720827475021834,0.00022385610232373407,0.004124926964719666,0.2774208314248162,0.1788198171017078,0.02275974774397309,0.013431470290329423,0.01855371678239957,0.011539004137633818,0.0393828285919709,0.014700732495241816,0.12369125323637539,0.025761958374226176,0.016122471341796934,0.012541843242855644,0.22296038545598612,0.051836474149149825,0.34643804999078875,0.056097621158422845,0.5007049483868272,0.0533545847310885,1.8370423002242795,0.13229927614503864,0.06073265974313471,0.0871719798950415,0.15894529212016162,0.1302198751049953,8.657750114592536e-05,0.0022863855074382925,0.07922736769907987,0.09185749435735568,0.06134316415550498,0.0726378245835753,6.236774483753214,0.8389459905784389,2.8124437529388753,0.3378650853865603
revised_GPT,0.054806043292689136,0.10070460932581632,0.6753388082381944,0.16178699575461736,20.981326524258712,3.634312903306178,0.5898988588578125,0.06529024733956143,6.953100025485919,1.0504016401844878,0.25298148957389854,0.15489737627522027,0.00024980999268125976,0.004243549329586139,0.43276665708400086,0.21491533645630112,0.03184161513945088,0.013899851297753929,0.025685221285559032,0.011857896195994883,0.03510511776035061,0.012111846540885974,0.13990368863024064,0.023110828435300265,0.018896086908167468,0.012551110476736274,0.212527569658687,0.0445619581249402,0.32058264656904556,0.04765563844698254,0.5338839937263395,0.04581602063960764,1.7794591728594626,0.11212040281341391,0.08654066837755142,0.08783448720139059,0.1891788026179854,0.1415961671503356,0.0002144970705366398,0.0037785938093198557,0.1627377706918144,0.12613473908902678,0.06933338403348248,0.07184868630678425,7.109073026663881,0.8433715767508853,3.130665159758974,0.3685706315165435
