Date,CS,Art,Bio,Sports,Phy,Philosophy,Chem,Math
20200123,254.81825820003232,177.88663565331285,271.76888868300364,242.5682452944748,227.56427263277732,284.14374180005245,235.8504909144197,226.10034367177224
20200124,233.61005008886735,177.2479111151258,252.09209246305647,231.3525197328476,206.13275256150078,273.41506166360534,238.36595105509966,209.73405744834315
20200125,196.92060106640815,163.71144031434895,223.19826747579563,229.2066788099575,172.0650398455675,244.853634216741,182.15668962485347,162.77508591794307
20200126,199.22995637421232,173.85709769206449,234.7032936489554,274.6873709775349,181.4955699648567,258.7517187090003,190.98915592028135,170.65844965844965
20200127,251.2015188237195,186.63569847793687,268.6461296150461,281.4731633272617,219.00618719992082,294.62844397795857,229.45501172332942,214.99223556366414
20200128,261.0083373727581,179.44040467910213,279.5564460091722,249.35434122647237,228.5886254516656,291.5313041196536,234.8938305978898,224.53103653103653
20200129,253.1466472774277,173.67174021046927,271.98096076342244,251.77261687917425,222.78503192595159,282.3679349252165,232.1050337045721,223.53765539479826
20200130,253.54832767813863,175.64870602050493,268.2631676471951,232.15640558591377,219.5536801465129,284.58441353975337,224.95596424384524,219.45224659510373
20200131,244.611924381968,163.20500429068244,246.2107750034743,225.52956891317547,199.32534772063556,260.3623196011545,204.02513188745604,196.85913700199416
20200201,198.02207141703022,156.93044577932343,217.22471858062724,227.57134183363692,167.11419096173836,240.99071109944896,174.0707796014068,161.306886164029
20200202,211.9817094845694,179.48371798925072,238.30008801593553,286.0190042501518,187.69059050636045,259.8947257937549,188.8233807151231,176.07310450167594
20200203,252.13423816448537,207.45481233909942,260.43623477092694,334.6730418943534,216.19546601989805,283.46035161374965,221.16735052754981,215.4865713437142
20200204,288.66744223622555,180.60236665010615,271.7427618474082,222.51863995142685,229.93842498638816,298.58404618210443,233.55466002344667,226.09881624167338
20200205,376.7196639198578,182.5254053565783,267.0040765275397,213.82027929568912,231.79478295302678,304.4390448701128,233.68665738569754,231.62573719716576
20200206,269.9387946356439,183.87367327582314,262.85852596470096,208.5846994535519,225.36786615849132,296.61537654159014,228.2120823563892,225.17972760829903
20200207,273.2360962998869,169.11462896888125,243.53907444295177,202.67067395264115,208.0392515962976,278.6940435581212,209.96864009378663,203.53943739658024
20200208,237.4698982064954,166.1854026466736,219.5272154537453,211.99914996964176,177.11216156016434,254.8729467331409,181.1617819460727,168.63316220459077
20200209,237.71833898852805,180.60227631994942,238.16134710705518,229.10734669095325,197.22625352670394,277.02896877459983,200.19328839390386,182.5563239848954
20200210,302.75453223460977,200.21751501738856,267.94228007597167,205.79823922282938,241.08721477008365,310.44812385200737,233.55605216881594,226.1612287326573
20200211,312.7394086282113,176.88171265977147,266.2339370917682,197.1295081967213,235.57526109983667,303.8541590133823,230.7549457796014,226.60240145954432
20200212,266.81415414444984,173.12926245427036,264.6310279334785,195.58445658773527,230.7594911646785,313.05263710312255,228.61781946072685,225.04124061266918
20200213,262.050282759735,171.6939614290231,257.7014406818919,187.7998178506375,225.93797950799387,304.5827866701653,225.31806858147715,217.1161271161271
20200214,246.4922604621102,167.84413531457477,233.73104183073147,182.92811171827566,204.2726327773103,282.0400419837313,201.43405627198123,197.73189358903645
20200215,205.47371142349328,160.36285623955558,215.26432575160976,198.01997571341835,176.4923031232985,259.26077145106274,177.30319460726847,162.24485553056982
20200216,234.0752302472128,171.90768257982927,235.7357668967434,231.39696417729203,192.58204227094987,276.28575177118864,195.78190943728018,176.10899910899911
20200217,243.5049604136371,174.27410686057542,267.50011581044146,218.4787492410443,224.99445626887095,297.18556809236424,226.2703692848769,216.62701005558148
20200218,261.3342381644854,179.68438643241046,272.11641265576503,223.2295081967213,234.75206652477354,309.50086591445813,233.99029161781945,225.92405278119563
20200219,288.99512037485863,178.3638498712795,280.52522351415206,210.91523982999394,228.88966985101223,308.33581737076884,231.44669548651817,265.71729814586956
20200220,269.9103570851511,179.0313445643828,259.7385463473387,203.45233758348513,221.29233282185814,333.2970348989766,224.98765386869871,241.06601892316178
20200221,238.25496849248668,170.36380470620117,241.7520730069023,191.9595021250759,202.5706083254962,288.6210443453162,204.9144563305979,205.58886673172387
20200222,197.47387300048473,164.5246827153245,229.62843377958956,199.5163327261688,173.99846557441964,256.9921280503805,180.64258499413833,164.30624973482117
20200223,203.64330263370496,171.98238561943904,245.159679436698,240.76253794778384,190.98911052813938,287.1230123327211,195.44515679953108,177.41728541728543
20200224,256.67552108579736,175.48995077006458,273.35456524760275,223.7083181542198,234.65515022521407,310.80215166622935,227.94515679953108,230.92345878060163
20200225,273.0317660365164,169.64206675398583,274.6147681474962,204.69119611414695,235.25308122556055,301.1410128575177,232.36386283704573,243.58441172726887
20200226,249.03444821457424,167.69490989566867,275.4012600176032,212.01293260473588,230.27773103004503,302.37034898976646,228.5594958968347,229.98133140990285
20200227,247.75508159638068,169.26543516553002,277.0690693472923,196.6034001214329,232.38776419343662,290.2175806874836,230.44248241500586,224.66116508973653
20200228,238.426433995799,184.03902262770427,256.3630425719183,186.11615057680632,215.83814285007176,293.5649960640252,210.53729484173505,207.4637023208452
20200229,214.950395863629,165.31091639943995,231.97507759299577,188.60625379477838,184.4694847299906,255.32112306481238,184.2651670574443,175.59871017013873
20200301,215.91985781224753,179.32130436746309,253.03604020938528,216.87219186399514,201.03088650200465,279.1612175282078,234.82616500586167,186.298273155416
20200302,251.2823073194377,180.6978004606838,279.20591096493257,204.97480267152397,231.24961639360492,309.19260036735767,238.3243698710434,222.76159361873647
20200303,244.4600420100178,181.4451018472517,280.2684022791495,194.90054644808743,236.46265406127802,306.2103909734978,236.63459847596718,236.49946964232677
20200304,246.27707222491517,174.78763380154464,275.18302682169826,191.08227079538554,222.54194921546306,318.49630018367884,229.56407532239155,221.1103992532564
20200305,246.64233317175635,167.96987489273295,270.8990132950387,186.6792349726776,220.3461862099688,301.0302807662031,225.41855949589683,218.88086045228903
20200306,229.8182905154306,167.70918206043086,254.25260573493307,188.4755312689739,199.76137207345442,271.54631330359484,205.53000439624853,198.1163392591964
20200307,210.34477298432702,158.6099995483492,223.6075415759485,196.51372191863996,168.64648814532495,240.38824455523485,177.59371336459554,159.63939921082778
20200308,281.8757796089837,163.05799196061605,247.1581970630472,213.90613236187008,181.53145572439738,261.09540802938864,195.37071365767878,171.60473503330647
20200309,286.22045564711584,168.5964500248408,270.28938713114377,185.8636308439587,212.55372964411225,283.7211230648124,219.27007620164127,208.97178497178498
20200310,234.82788818872191,165.71220812068108,277.15912354657894,177.3755312689739,209.89298619016978,271.7817895565468,219.82220838218055,207.41376384233527
20200311,240.3654871546292,160.24913057224154,309.7218233195905,173.45136612021858,203.78641785873384,270.8453949094726,217.40833821805393,207.05150833722263
20200312,224.20701244142833,149.99665778420126,310.4861722332885,163.53734061930783,198.47918625946642,254.03101548150093,210.91643464243845,196.18227332513047
20200313,208.28498949749556,140.10595727383588,280.9137443831936,149.79453551912567,177.94124634955205,233.25751771188663,189.83924384525204,178.37604480461624
20200314,192.04989497495558,149.95876428345602,258.02408857182564,166.227868852459,161.7089541157254,230.0323799527683,175.06715269636578,162.59620688192118
20200315,200.52648246889643,160.6838896165485,276.90739797100105,172.14292653309047,172.8252734742365,250.2849645762267,188.9654161781946,168.51737451737452
20200316,221.4380675391824,148.6461767761167,281.88696900912583,153.36126290224652,182.75414542394694,253.0001574389924,201.08876758499414,184.78234121091265
20200317,232.72464049119407,148.73695858362314,277.8996155093343,157.37018822100788,181.38415086868287,255.20907898189452,200.72270662368112,183.2945394373966
20200318,227.30683470673776,153.61334176414795,284.54449437161253,160.61463266545235,187.02702568925406,252.15707163474153,211.37269196951934,189.3862701005558
20200319,231.5769268056229,157.1336434668714,285.69708620929265,161.78281724347298,190.32594169182795,255.3444765153503,210.59375,193.81471424328566
20200320,232.44407820326384,159.66582358520392,291.9535368508825,159.19004250151792,183.79715883779636,246.2374180005248,199.25685082063305,192.47494590351732
20200321,220.71113265470996,164.03929361817444,276.7672210126465,186.26017000607163,180.5808048309657,254.32516399895042,200.38613716295427,172.41949170520598
20200322,221.3044756826628,171.14601869834243,282.40292768796036,187.87874924104432,182.36207493936544,268.9251639989504,204.63738276670574,174.0715346429632
20200323,242.7796736144773,168.56524095569307,285.7531847871404,178.4230115361263,199.10755828342326,273.0549986880084,212.5348402696366,199.54346811489668
20200324,248.06453385037972,171.2512984960029,292.3788391161347,187.11080752884033,200.9187744394397,279.88155339805826,215.95416910902696,203.9490432347575
20200325,249.48372919696234,173.89435888171266,285.37601334136286,190.3206435944141,202.77909221402763,277.96525846234584,213.9396981242673,206.42857142857142
20200326,252.0469865891097,176.5793776252202,289.6524760272386,190.32070431086825,209.18249764886403,282.7477827341905,217.79077520515827,213.0752259323688
20200327,245.49316529326225,177.04110022130888,294.7607819521008,184.95531268973892,202.4548829381775,276.8534767777486,215.154638042204,203.8289702575417
20200328,229.36128615285185,185.10044713427578,283.0867651827489,196.19757134183365,189.2139781220611,276.00829178693255,200.74201348182885,184.94997666426238
20200329,243.11601227985136,195.985502009846,290.3985732153611,220.4593199757134,199.76884621095877,296.4481763316715,207.57924237983588,202.3675590818448
20200330,258.2565519470027,196.20274603676438,301.80905174410526,198.8495446265938,216.72504083551948,300.946365783259,228.46303487690503,220.37685094827953
20200331,259.84679269672,190.05401743372025,294.994719043869,195.33448694596237,219.29203583626193,298.9325111519286,225.6515606682298,231.2423098137384
20200401,267.17469704314107,190.39302651190098,306.3259832306481,197.04219793564056,222.32396178785328,298.84366308055627,230.50098915592028,223.61139632568205
20200402,276.65464533850377,198.5515107718712,298.027192291657,200.46460230722525,230.5276939068455,308.85562844397793,236.21783411488863,231.94127879842165
20200403,277.1068023913395,194.69938123842644,293.6193079168018,200.18949605343047,234.95079938622976,305.5647336657045,228.60712192262602,229.01459544316688
20200404,263.3084181612538,193.51583035996566,291.4409598369389,213.53673345476625,205.55981784883434,305.96006297559694,213.38144783118406,199.69956298527728
20200405,275.3085151074487,205.15220631407794,296.5452355584379,215.93454766241652,215.24709201603721,322.5448438729992,223.0846644196952,209.05626034197462
20200406,292.73226692518983,201.80375773451968,306.0715708528281,203.63570127504553,234.42191753699944,325.82928365258465,240.77927168815944,234.4925113496542
20200407,287.23515915333655,200.55670475588275,294.7903831009404,202.39058894960533,232.90174726525763,316.06381527158226,236.426949003517,231.5222538079681
20200408,286.01790273065114,195.21557291901902,305.106869875388,202.96326654523375,233.32846606939563,318.2704801889268,242.2456037514654,233.991980991981
20200409,294.18772014865084,204.23973623594236,302.72047991846944,209.9020643594414,230.9874276097609,327.0635003935975,240.41357708089097,234.81670838813696
20200410,288.0040717401842,215.70945305090103,297.1386019363506,217.72859744990893,229.75355145275455,335.07415376541593,229.78817409144196,232.21082778225636
20200411,259.15123606398447,203.59658552007588,282.1918747394265,217.98378870673952,207.6811859624808,321.86140120703226,211.98494284876904,211.12881327167042
20200412,266.1348198416546,217.94923445192177,299.09362116088386,227.38051001821495,212.89615403652923,337.5340330621884,213.3888115474795,222.1602528745386
20200413,293.7437388915818,221.8969784562576,308.61235929031363,227.32313296903462,240.13215859030836,357.63537129362373,235.56011869871043,244.24057024057024
20200414,301.4631119728551,212.60223115487105,303.3364524945569,230.0882817243473,242.29525318022075,359.6744686434007,240.89053341148886,252.72260172260172
20200415,301.7462594926482,207.82295289282328,307.10927873257054,228.30491803278687,250.3435628372024,342.11986355287326,242.405444021102,250.9778098349527
20200416,307.47577960898366,208.82128178492388,307.8764534210404,222.13527625986643,251.73850418254716,342.23264235108894,247.46025058616647,250.29415757987186
20200417,302.1126837938278,213.0280926787408,307.7177467920508,219.24432301153612,246.502499628768,336.5955917082131,247.37716148886284,242.38300309728882
20200418,281.27791242527064,216.5695316381374,291.35373141242417,236.1649666059502,226.69252091273574,337.40010495932825,236.1714903282532,219.12499469642327
20200419,299.64336726450153,229.66347500112911,297.1638949367675,239.13964784456587,228.88313616789586,344.81642613487276,253.55934935521688,221.36412236412235
20200420,328.28734852157055,222.06901223973622,318.0217723629963,248.40018214936248,256.1042419442657,345.1269483075308,280.33231975381005,254.5139377996521
20200421,314.63567619970917,214.80601598843774,312.8980404873303,226.34760170006072,254.54447359303074,337.7517187090003,279.00333382180537,254.57898086469515
20200422,314.16858943286474,219.66451379793145,311.80956131004774,223.3383120825744,254.2624362718408,337.364523747048,279.7956110785463,252.61474818617677
20200423,306.44175149458715,238.72363488550653,320.2296752675221,219.61657559198542,249.78122061080037,362.55890842298606,273.8643757327081,247.70961856676143
20200424,297.5768621748263,216.2601960164401,296.77259461713066,215.10485731633273,242.5193288125526,342.4576226712149,268.5294915005862,242.8478085620943
20200425,272.2756826627888,227.64229257937762,282.99272710427573,216.7970248937462,217.21516606444587,324.803621096825,253.37932297772568,211.67766982052697
20200426,278.40313459363387,242.97701097511404,288.8129429749386,235.8686703096539,227.95802603573728,351.91718709000264,264.0440723915592,220.81284738427595
20200427,306.05422523832607,246.15690348222753,321.8299902719229,253.39945355191256,253.481562144236,377.4823930726843,277.8809349355217,253.80470109041536
20200428,317.04685732751653,228.6808183912199,324.6665585769213,227.69052823315118,262.23600455377914,357.752820781947,276.0875219812427,253.5161865161865
20200429,306.1183066731297,228.28133327311323,338.93866679019783,222.58755312689738,258.2570410335099,337.62513775911833,280.7409876905041,252.2504136789851
20200430,305.94037809016,228.44040467910213,312.7914485570019,218.90364298724955,257.22229371875466,346.35051167672526,267.558873094959,247.9106029106029
20200501,286.42275004039425,231.1459283681857,279.6047158011766,212.57868852459018,230.24981438400238,345.0866439254789,235.366463950762,225.272731129874
20200502,277.44734205849085,205.44306941872543,272.25348589428825,228.75343047965998,220.9963371776469,316.9084229860929,227.91742379835873,209.40913912342484
20200503,288.34247859104863,209.9982385619439,289.3508593134757,234.74395871281118,220.46537642924318,335.20440829178693,236.4595911488863,215.05426619712333
20200504,319.55288414929714,211.00704575222437,302.9581229443647,238.2817243472981,243.5188833341583,341.94384675938073,251.50648446658852,246.99974542831686
20200505,330.2142187752464,211.96517772458336,294.77203872701165,220.16369156041287,246.63837053902887,336.91802676462873,249.67998974208675,245.0790869362298
20200506,334.9756341896914,211.44582448850548,294.80909806828186,213.17686703096538,243.7727565213087,334.1497244817633,247.35085726846424,244.89537103822818
20200507,321.55443528841494,212.14656067928277,290.44267383147263,204.91876138433514,237.71623026283225,326.5890317501968,253.62503663540446,238.54368025796597
20200508,298.7627080303765,201.72900952983153,270.7657386389957,202.00376442015786,228.6400534574073,319.9150354237733,231.80356096131302,225.691331834189
20200509,272.5601551139118,209.4039112957861,261.2361143280678,215.82738312082574,204.16453002029402,304.5918656520598,212.47417203985933,198.7604904747762
20200510,266.9206656972047,208.8693825933788,277.9103163941261,228.465270188221,209.0535564025145,307.21642613487273,215.42214976553342,202.60104374390087
20200511,298.1770237518177,205.4912153922587,281.1764487886228,217.88154219793563,239.3770232143741,316.75549724481766,237.19354484173505,234.29763672620817
20200512,304.1975440297302,202.45210243439772,279.8118311947005,218.84438372799028,236.518437855764,318.13062188401994,237.12965269636578,244.72722644151216
20200513,304.3286152851834,199.2298902488596,277.52517718997547,210.87826350941106,235.89843092610008,314.67215953817896,236.80224208675264,239.30128558699988
20200514,302.67148166101146,198.5012872047333,279.83026821698246,211.14656952034002,233.57714200861258,311.3493046444503,243.4966661781946,236.835419406848
20200515,297.9303926320892,207.43742378393026,262.0014360494742,201.7277474195507,222.77775577884472,308.1271057465232,221.5514727432591,224.04336204336204
20200516,250.90538051381483,206.37179892507115,240.19294019548803,209.36205221615057,201.30252932732762,299.0489110469693,197.1563232708089,187.91166362594933
20200517,253.18817256422685,207.80222212185538,248.7649511279937,218.25343047965998,201.47883977627086,321.9516662293361,204.8083601992966,193.42801985659128
20200518,291.9076749070932,202.79065986179486,271.0484087645342,219.201153612629,229.00861258228977,329.5942272369457,224.9847596717468,229.05248419534135
20200519,306.686055905639,196.55715640666637,268.62810951035345,210.33005464480874,233.8323516309459,335.9695093151404,222.15573710433762,247.29776401204973
20200520,287.7138794635644,197.2554988482905,258.8445360633715,205.91967213114754,229.94550314309757,318.26255575964313,217.78476699882768,237.31838431838432
20200521,268.29077395378897,195.88604850729416,252.03960717098255,203.83570127504555,215.54135524427065,297.62235633691944,212.26535023446658,214.51058593915738
20200522,266.31914687348524,195.34144799241227,241.45314309538148,212.51967213114753,204.3586101074098,289.7704014694306,201.64558909730363,204.08990623276338
20200523,247.48043302633704,195.3912650738449,234.01612081345255,221.45822707953855,190.5318517051923,286.8346365783259,192.56579718640094,187.5203445203445
20200524,239.888414929714,197.24551736597263,231.80895909575207,226.09149969641774,191.38741771024107,289.98761479926526,189.51538686987104,184.19733548304976
20200525,268.9503635482307,201.3820513978592,253.48626488164172,229.80230722525803,216.12839677275653,306.7323012332721,209.44376465416178,209.9565955280241
20200526,280.3776377443852,192.14868343796576,258.20521610228377,212.93193685488768,227.29238231945752,305.5289950144319,216.7017878077374,219.84929356357927
20200527,290.48269510421716,184.7267061108351,256.8697827396118,198.28403157255616,230.1116170865713,301.11718709000263,217.03575615474796,224.66332894904323
20200528,282.82326708676686,182.20902398265662,254.20151016815677,193.73357619914998,218.48220561302776,298.0950406717397,211.83528722157092,215.51139208282066
20200529,274.97573113588624,179.3328666275236,236.903923657757,186.90570734669095,203.62277879522844,288.1622671214904,198.65742233294256,203.6661292375578
20200530,276.07691064792374,176.52066302335035,222.67012553851856,185.32313296903462,190.2997574617631,282.8769351876148,183.0652476553341,190.73049344477917
20200531,358.05606721602845,179.22410911882932,228.3069903182471,192.14353369763205,196.9504529030342,301.8584098661769,187.0295647713951,192.68848911706056
20200601,332.02788818872193,176.91310238923265,236.53453467364616,195.2565270188221,202.00410830074742,309.44119653634215,198.87866354044547,211.39725911154483
20200602,305.71549523347875,174.99905153335442,239.3641543521564,183.05925925925925,209.94099886155522,314.85473628968776,202.87957942555687,221.47163647163646
20200603,287.2044918403619,178.8070096201617,241.02399592347246,184.96775956284154,210.3646488145325,317.58231435318817,207.2684276084408,215.54932326360898
20200604,283.4338665374051,186.00736190777292,243.37726409413074,184.05239829993928,209.82012572390238,320.03573865127265,210.99651963657678,217.13861428147143
20200605,281.08469865891095,180.94927961700014,237.0033816648909,181.85245901639345,206.15992674355294,302.9129362372081,199.74556711606095,209.92188892188892
20200606,247.67939893359187,178.7498757960345,219.52337054708852,190.6734669095325,183.31925951591347,294.14027814221987,183.23527256740914,184.39246467817895
20200607,252.99754402973016,191.07136082381103,234.40362255060916,210.2808743169399,200.16151066673265,316.08239307268434,189.77568141852285,191.0672069243498
20200608,281.0624979802876,183.58664920283636,245.8875712234215,195.6146933819065,220.7990397465723,320.6600367357649,207.1382986518171,216.70957613814755
20200609,287.63341412182905,190.74404950092588,245.5019224533284,186.75166970248938,212.79884175617482,314.76368407242194,207.27117526377492,224.69939327082184
20200610,284.18768783325254,187.5836683076645,247.55663130587854,189.51190042501517,213.00732564470624,312.36142744686435,209.7375073270809,220.23093894522466
20200611,280.6340604297948,188.4759044306942,241.1930328438412,204.1645415907711,217.16061970994406,306.954447651535,203.80597889800703,218.63575035003606
20200612,269.0649539505574,186.16571067250803,236.59818409227776,185.17395264116576,197.4613671236945,294.84098661768564,198.28154308323565,203.9932538503967
20200613,239.63871384714815,182.8409285940111,224.25279103163942,182.99216757741348,178.62411523041132,281.9732878509578,179.23948563892145,178.1928380499809
20200614,238.32438196800774,182.50602953796124,218.61643581785333,191.93060109289618,186.15477899321883,292.5612175282078,180.0842614302462,183.0857057999915
20200615,266.28544191307157,183.46136127546183,235.96433038402742,201.3740740740741,206.85383358907092,301.3305694043558,198.7568141852286,209.24354024354025
20200616,268.2708999838423,179.94453728377218,233.92879974058462,191.77929568913174,210.9982180864228,300.76678037260564,214.81385550996484,210.2686579829437
20200617,266.9247374373889,178.48511810667992,254.8815027562885,185.81888281724346,203.81131515121515,287.76594069797954,239.31381887456038,218.32390003818574
20200618,272.81153659718854,181.040738900682,268.4120072265716,187.66666666666666,202.56600504875513,290.6449225924954,241.06729923798358,207.48674105816963
20200619,258.94619486185167,179.0747933697665,243.44508268865522,178.56806314511232,194.1172103152997,281.8303332458672,207.83444460726847,200.83003097288812
20200620,240.9817094845694,177.14579287295064,225.16792514013062,183.90795385549484,181.46498044844824,275.26329047494096,188.02234759671748,178.57295600152742
20200621,236.20672160284374,180.72711259654037,225.7089915226757,192.8719489981785,195.49195664010296,280.0706901075833,190.74124413833528,175.77695277695278
20200622,268.437227338827,187.35197145567048,237.87112614073285,186.23709775349118,203.55437311290402,297.56289687746,206.67925703399766,207.75752047180617
20200623,261.7791242527064,177.2819655842103,232.8020567934405,175.05573770491804,195.08543285650646,289.19900288638155,201.21944607268463,203.74687088972803
20200624,256.1341735336888,172.95758999141864,233.23078704776023,177.72762598664238,195.42459040736523,285.8610863290475,203.20808909730363,201.1160422588994
20200625,255.27128776862176,173.0853168330247,230.1927085746051,179.1445051608986,189.98916002573876,282.3994752033587,197.30473329425556,198.69909627052485
20200626,243.15191468734852,170.21376631588456,221.3807847315514,178.390831815422,183.29748057219226,270.43909734977694,185.7176875732708,185.32262717977002
20200627,220.1604136370981,178.17474368818029,215.60360402093852,188.76800242865818,178.1663119338712,273.09204933088427,176.0014654161782,165.80605880605881
20200628,222.90883826143158,195.99218644144347,219.36920368740445,210.3148148148148,186.9719843587586,288.3190763579113,180.34719372801877,172.32220289363147
20200629,259.6697043141057,179.8357797750779,229.89655811367953,210.10018214936247,204.69717368707617,287.5223300970874,195.1907605509965,203.90491747634604
20200630,268.22804976571337,178.4359785014227,228.27525825728446,184.6318761384335,208.37736969756966,289.0208344266597,195.91441969519343,200.00912215197928
20200701,256.85451607691067,170.47387200216792,226.3288553295965,179.71857923497268,195.32777310300452,280.8803463657833,189.40716588511137,202.66150451864738
20200702,258.63212150589754,173.0235310058263,233.0261268355955,183.23897996357013,200.86472306093154,284.4917344528995,196.6183323563892,200.59887988459417
20200703,241.38523186298272,203.08296824894992,212.76824014453143,180.8500303582271,187.07479087264267,354.39176069273157,187.1396175263775,184.70427256141542
20200704,225.21266763612863,228.22934826791925,203.1143280678186,194.67370977534912,179.46923724199377,476.748779847809,168.18962485345838,169.58882430311002
20200705,225.2861851672322,214.77557472562214,210.4867281234076,195.3890103217972,192.1116170865713,399.7320388349515,173.8689917936694,169.16504730790444
20200706,252.1118435934723,200.06996070638183,227.35664983554918,189.10188221007894,199.74266198089393,374.3144056678037,191.72431858147715,196.41605498748356
20200707,260.6401034092745,192.48633756379567,227.0831982211516,200.3785063752277,199.77755778844727,342.4313303594857,190.87804073856975,199.7238321524036
20200708,265.3742123121667,184.87818978365928,228.3365451429101,186.13169398907104,197.01004801267138,327.2562581999475,194.3342614302462,200.0099282956426
20200709,261.5196316044595,179.65249988708732,224.3426136100431,185.54013357619914,196.19779240706825,314.1708213067436,190.77722010550997,198.58173872459588
20200710,245.0995960575214,178.0817036267558,214.35146152777133,180.5778992106861,188.6414393901896,295.6696929939648,181.16302754982414,188.14850014850015
20200711,222.03716270803037,180.5295153787092,212.69046185204058,187.62890103217973,176.46027817650844,300.1940173182892,172.3954425556858,167.26560312274597
20200712,224.94338342220067,182.41425409873085,221.06906934729236,201.08876745598056,178.25793199029846,307.8992390448701,178.42009818288395,168.8269761126904
20200713,260.52693488447244,186.04200352287612,232.3448834946959,185.95598057073468,198.90026233727664,303.3880346365783,191.0442555685815,206.11485425771141
20200714,300.7270964614639,174.52301160742513,225.9273636911104,179.2494231936855,196.3099539672326,291.7235896090265,192.0594226260258,199.18388561245703
20200715,282.1565357893036,173.84323201300754,226.80302960114884,177.2830601092896,192.80973122803545,292.82938861191286,191.9228092028136,208.11527854384997
20200716,290.15963806753916,169.19366785601372,225.50215407421132,178.08761384335156,200.3131713111914,286.7084229860929,195.86302022274327,207.6181849038992
20200717,322.4285021812894,171.57892597443657,220.06754064946495,180.70910746812388,189.28614562193732,284.88449225924955,186.855106975381,204.33051890194747
20200718,292.49264824688964,173.54649744817308,209.8747857506833,192.09040680024287,179.51170618225015,290.1706638677513,176.83616647127783,179.2965760108617
20200719,294.46921958313135,181.1489995935143,218.70486867095937,213.07370977534913,179.47181111716083,299.6650747835214,183.46043376318875,183.72425643854214
20200720,324.4121829051543,175.2512984960029,230.35359243989438,196.49987856709168,194.0473197049943,298.42566255575963,191.01586313012896,207.30340701769273
20200721,331.419453869769,174.34871957002846,228.8641311900681,184.21548269581058,193.44508241350294,285.81159800577274,192.50787661195778,206.416818702533
20200722,324.57754079819034,174.70209114312814,231.0302496873118,184.2752276867031,195.60664257783498,281.9268958278667,195.45717321219226,203.72586872586874
20200723,320.0721279689772,175.13793414931575,233.9512206420531,185.3241651487553,194.47849329307527,277.6400419837313,195.89500293083236,199.4292078577793
20200724,322.284698658911,169.7459012691387,219.09987492472322,185.69532483302976,191.93035687769142,274.5425872474416,187.90254982415007,190.39106453392168
20200725,308.520471804815,173.14145702542794,213.45925788669106,196.64711596842744,180.55783794485967,274.3655733403306,179.35331184056272,174.94552165980738
20200726,305.52008402003554,180.78027189377173,225.11099272710427,203.6180935033394,187.3596000593971,297.228234059302,188.1215929073857,180.86350714922145
20200727,320.7857812247536,178.17912470078136,229.40283503960717,189.03302975106254,205.50626144631985,294.5211230648124,198.66332063305978,202.33404047689763
20200728,336.6367102924544,175.38869066437832,235.62134618057163,189.19362477231329,202.34480027718655,287.0731041721333,200.52692702227432,204.46225974797403
20200729,322.1857489093553,170.5767580506752,232.53842590447954,182.21924711596841,202.13097064792356,288.3302020467069,197.1388848182884,198.7948576520005
20200730,316.98587817094847,176.48877647802718,226.53550748135453,184.5584699453552,190.09795574914617,302.9463133035949,189.3418083235639,194.32627604056177
20200731,292.1648408466634,162.52712162955604,216.91050169083243,192.76466302367942,176.8625451665594,263.55024927840464,176.2115328253224,198.10025881454453
20200801,270.8433672645015,164.35301025247279,203.71052022050307,192.04650880388584,167.19086274315697,261.78966150616634,168.19365474794841,181.843438414867
20200802,295.84595249636453,173.33376992909083,211.79663686477974,199.5964177292046,182.13928624461713,283.2901600629756,178.4640606682298,185.7761466332895
20200803,306.5890773953789,167.2566731403279,215.83402047528605,186.44280510018214,184.1573033707865,273.88627656782995,181.77582796014067,195.6300649157792
20200804,319.0737437388916,165.3559008174879,230.1581507388706,179.84978749241046,198.70781567093997,271.91172920493307,200.74600674091442,204.1785820357249
20200805,311.01664243011794,164.92746488415156,247.2600176031871,178.1335154826958,212.57585507102905,278.09740225662557,224.05579572098475,202.5471169756884
20200806,323.8805622879302,164.27826204778466,227.39218047899197,187.02040072859745,215.58377468692768,271.09792705326686,203.20142145369286,199.36573465144895
20200807,293.8091775731136,161.23811029312137,217.26738314726455,176.23624772313298,186.91233975152204,262.35187614799264,184.97380568581477,189.44605201748058
20200808,272.9460979156568,168.5262183279888,208.913698059017,187.60625379477838,171.6669306538633,255.92574127525583,173.54766266119577,193.8163689592261
20200809,299.43719502342867,176.42089336524998,214.82961967851023,205.6578627808136,187.39127852299163,275.42881133560746,184.10364155920283,180.4443548729263
20200810,321.5100016157699,173.39826566099092,227.86496502524668,201.94626593806922,199.90600405880315,283.3297297297297,195.92980656506447,199.72345029487886
20200811,258.9048634674422,164.05433358926877,227.24839023486356,185.8686703096539,194.33633618769488,472.635476252952,193.22673651817115,196.17870932156646
20200812,244.60943609629987,168.75565692606477,225.3119006809654,181.7689738919247,194.74147403850912,545.0808186827604,191.33444460726847,199.3289066146209
20200813,239.79376312813056,168.30265119009982,223.14851531014037,190.26915604128718,194.91842795624413,380.2908947782734,195.22574736225087,197.04416818702532
20200814,324.06346744223623,163.71613748249854,212.23490989947655,188.94863387978143,189.82344206305993,318.6506953555497,181.53656213364596,197.33051890194747
20200815,246.3211827435773,163.34555801454314,203.0313614675499,207.90941105039465,181.68955105677375,295.6207294673314,169.37349794841734,176.20467563324706
