Date,de,en,es,fr,CS
20201126,235.25022999080036,912.140866873065,758.347619047619,272.65121107266435,
20201127,211.80450781968722,905.7834537323702,691.0485714285714,247.74117647058824,
20201128,216.16789328426862,944.110423116615,619.0352380952381,264.79723183391,
20201129,251.00321987120515,1013.2533539731683,669.9828571428571,632.9404844290657,
20201130,238.6586936522539,959.9733402132783,701.2180952380952,373.5826989619377,
20201201,231.81232750689972,911.281561747506,667.1314285714286,268.880276816609,
20201202,227.33578656853726,885.81217750258,670.9,264.18754325259516,
20201203,230.89696412143513,919.0275197798418,668.5657142857143,253.03321799307957,
20201204,216.73873045078196,913.6283109735122,606.7857142857143,239.6484429065744,
20201205,219.491260349586,1469.871861025112,531.9514285714286,244.08442906574393,
20201206,239.7019319227231,1008.609391124871,565.9447619047619,287.93771626297575,
20201207,249.2838086476541,999.5921912624699,619.6371428571429,260.5079584775086,
20201208,236.11453541858324,978.656346749226,650.2828571428571,284.29134948096885,
20201209,222.97884084636615,918.8099415204679,631.7114285714285,263.21176470588233,
20201210,222.38040478380864,918.2172342621259,619.615238095238,259.8269896193772,
20201211,210.77460901563938,920.9876160990713,575.2495238095238,254.22006920415225,
20201212,214.1264949402024,901.812005503956,516.9495238095238,261.77231833910037,
20201213,227.55197792088316,974.8228414172687,552.1885714285714,287.52525951557095,
20201214,225.12879484820607,930.7707258341933,582.8485714285714,263.89134948096887,
20201215,232.67709291628336,882.9666322669418,564.7742857142857,252.99515570934255,
20201216,226.36614535418585,877.4867561059511,560.2057142857143,239.46020761245674,
20201217,228.71067157313706,860.3018575851394,519.9571428571429,244.42145328719724,
20201218,205.0271389144434,818.4272445820434,467.09238095238095,233.15432525951556,
20201219,197.82796688132476,836.6926384588924,440.7047619047619,217.72387543252594,
20201220,232.84728610855566,875.3300653594771,485.17047619047617,247.85190311418685,
20201221,230.60855565777368,842.0925352597179,454.96476190476193,244.01730103806227,
20201222,205.0344986200552,837.1996904024768,416.35809523809525,230.15017301038063,
20201223,196.360625574977,807.4965600275198,382.2990476190476,215.59031141868513,
20201224,181.66191352345905,789.047987616099,344.5447619047619,217.63460207612457,
20201225,285.9310027598896,907.609391124871,413.4866666666667,226.95847750865053,
20201226,275.12051517939284,1120.8990368077054,478.0257142857143,231.8311418685121,
20201227,253.9604415823367,941.8030615755074,506.35714285714283,264.34948096885813,
20201228,279.6379944802208,903.3250773993808,473.54761904761904,434.36262975778544,
20201229,252.22033118675253,861.4982800137599,434.2419047619048,269.7598615916955,
20201230,248.02851885924562,840.0753353973168,413.1695238095238,247.93010380622837,
20201231,255.696872125115,805.5706914344685,362.26761904761906,230.79861591695501,
20210101,259.24885004599815,905.3156174750602,426.9009523809524,255.66159169550173,
20210102,301.017479300828,939.3396972824218,503.627619047619,270.0228373702422,
20210103,266.0524379024839,962.2229102167182,519.6028571428571,323.6083044982699,
20210104,244.47332106715731,889.7411420708635,472.39142857142855,269.6173010380623,
20210105,240.86660533578657,868.6071551427589,456.6066666666667,259.97024221453285,
20210106,268.4038638454462,892.8675610595116,476.07428571428574,253.5688581314879,
20210107,263.2971481140754,918.0748194014448,496.73238095238094,249.42006920415224,
20210108,249.71159153633855,924.922084623323,495.08190476190475,252.33287197231834,
20210109,247.623735050598,903.3710010319918,499.4819047619048,275.86712802768164,
20210110,267.42456301747933,941.4771241830065,559.1866666666666,318.7356401384083,
20210111,294.3445262189512,903.6277949776402,549.5409523809524,322.34602076124565,
20210112,286.35234590616375,874.4017887856897,545.8057142857143,293.74117647058824,
20210113,285.409383624655,917.1800825593396,559.8485714285714,274.7397923875433,
20210114,278.27782888684453,898.9922600619195,558.2790476190477,264.1411764705882,
20210115,265.88178472861085,868.2277261781906,526.2961904761905,252.7266435986159,
20210116,236.92272309107636,877.6692466460269,492.5057142857143,265.4470588235294,
20210117,269.5027598896044,895.7294461644307,551.9085714285715,285.3529411764706,
20210118,297.4503219871205,896.1474028207774,568.6304761904762,277.4657439446367,
20210119,290.12281508739653,901.1179910560716,577.1266666666667,257.30726643598615,
20210120,301.81370745170193,1109.6842105263158,624.244761904762,255.9121107266436,
20210121,284.39696412143513,987.1477468180254,607.2866666666666,249.84359861591696,
20210122,273.08877644894204,898.2760577915377,546.6219047619047,243.17923875432527,
20210123,254.61775528978842,886.0994152046784,526.1276190476191,259.9038062283737,
20210124,330.2433302667893,919.2364981080151,550.4971428571429,386.8235294117647,
20210125,288.3532658693652,897.1429308565531,575.967619047619,289.8712802768166,
20210126,293.89834406623737,891.3859649122807,581.7819047619048,264.6664359861592,
20210127,272.9185832566697,856.921396628827,588.3180952380952,251.34048442906575,
20210128,264.39742410303586,854.2401100791194,586.6047619047619,243.3667820069204,
20210129,256.02851885924565,870.1996904024768,533.2990476190477,230.51003460207613,
20210130,264.1977920883165,868.1804265565876,504.63142857142856,250.52595155709344,
20210131,253.4705611775529,919.6609907120743,592.167619047619,287.65051903114187,
20210201,255.83026678932842,874.7478500171999,545.6580952380953,258.6685121107266,
20210202,290.2888684452622,862.8961128310973,560.9152380952381,257.81937716262973,
20210203,293.24195032198713,852.1315789473684,568.2019047619048,246.9128027681661,
20210204,268.1241950321987,840.7958376332989,575.2657142857142,254.6622837370242,
20210205,247.89236430542778,822.2072583419333,541.2152380952381,235.33494809688582,
20210206,241.11407543698252,850.5959752321982,513.7209523809523,261.99723183391,
20210207,258.4236430542778,875.2698658410733,531.7514285714286,277.70795847750867,
20210208,259.0459981600736,866.2205022359822,587.4390476190476,258.81799307958477,
20210209,260.1715731370745,848.6781905744754,597.5742857142857,251.85190311418685,
20210210,251.8886844526219,824.2936016511868,604.307619047619,245.9598615916955,
20210211,241.05335786568537,834.5973512211903,604.02,236.42006920415224,
20210212,240.5524379024839,839.7416580667355,563.912380952381,222.19861591695502,
20210213,230.50459981600736,821.3247334021328,482.6447619047619,253.89480968858132,
20210214,242.1816927322907,892.4275885792914,495.6409523809524,263.121107266436,
20210215,257.7184912603496,885.4946680426557,557.5038095238095,238.38546712802767,
20210216,258.8583256669733,845.9398004815962,583.5942857142857,238.54117647058823,
20210217,256.59291628334864,852.7100103199174,616.6276190476191,238.36955017301037,
20210218,266.54139834406624,847.4422084623322,614.5714285714286,247.49411764705883,
20210219,257.1214351425943,939.5316477468181,562.7990476190477,227.98615916955018,
20210220,233.95354185832568,850.1910904712762,499.4895238095238,227.57024221453287,
20210221,278.46090156393745,930.8782249742002,559.12,246.23460207612456,
20210222,278.15869365225393,916.2848297213623,647.6085714285714,256.0242214532872,
20210223,279.38914443422266,890.3892328861369,759.9180952380952,246.13910034602077,
20210224,268.7585096596136,916.1577227382181,707.3361904761905,248.25813148788927,
20210225,268.38592456301745,880.7134502923976,717.8304761904762,248.40761245674742,
20210226,251.38822447102115,886.2665978672171,647.9914285714286,236.04498269896195,
20210227,238.09521619135234,850.9260405916752,550.8180952380952,254.36747404844292,
20210228,263.84958601655933,921.1575507395941,586.9761904761905,262.02837370242213,
20210301,266.87304507819687,954.936704506364,671.1828571428572,255.12179930795847,
20210302,259.18813247470104,912.4170966632267,669.8923809523809,242.41937716262976,
20210303,259.67479300827966,897.2270381836945,697.5428571428571,249.71764705882353,
20210304,266.56623735050596,882.1964224286206,693.2285714285714,252.361937716263,
20210305,261.4935602575897,872.828689370485,658.3304761904762,249.91072664359862,
20210306,238.081876724931,864.3885448916409,546.7714285714286,249.02214532871972,
20210307,265.2391904323827,983.328345373237,601.1419047619048,277.88373702422143,
20210308,264.966881324747,1008.2753697970417,702.5971428571429,272.62145328719726,
20210309,277.37672493100274,990.5631234950121,718.6504761904762,255.64705882352942,
20210310,263.63385464581415,979.3842449260405,715.4457142857143,264.6456747404844,
20210311,267.0321987120515,931.5596835225318,707.7180952380952,261.42006920415224,
20210312,253.6329346826127,901.7736498108015,628.1542857142857,248.85813148788927,
20210313,234.7520699172033,898.2113863089095,566.7571428571429,264.73840830449825,
20210314,279.7378104875805,986.2490540075679,595.152380952381,294.5238754325259,
20210315,255.78288868445262,979.9416924664603,656.6228571428571,276.4470588235294,
20210316,255.23183072677094,913.5822153422772,689.5857142857143,260.9667820069204,
20210317,270.1830726770929,884.7764017887857,708.3152380952381,259.8934256055363,
20210318,256.4972401103956,858.733918128655,687.1476190476191,243.6083044982699,
20210319,256.57313707451704,831.6575507395941,645.5228571428571,233.6955017301038,
20210320,239.41352345906165,847.1666666666666,561.7209523809523,280.26089965397927,
20210321,292.07543698252067,893.6893704850361,574.2609523809524,283.98200692041524,
20210322,261.42226310947564,881.953044375645,661.375238095238,264.8096885813149,
20210323,241.30542778288867,854.2110423116615,671.1219047619047,251.96055363321798,
20210324,255.12879484820607,899.7696938424492,688.9171428571428,258.8221453287197,
20210325,245.4029438822447,853.8601651186791,661.9114285714286,260.38754325259515,
20210326,270.3896044158234,839.0264877880977,609.3923809523809,268.38062283737025,
20210327,245.81278748850045,880.0861713106295,511.60857142857145,246.4546712802768,
20210328,254.63753449862006,953.5077399380805,535.0714285714286,252.12595155709343,
20210329,226.0294388224471,856.5184038527692,545.2019047619048,253.1439446366782,
20210330,225.13247470101197,825.0412796697626,510.1066666666667,237.41038062283738,
20210331,201.47516099356025,804.6515307877537,495.687619047619,222.3342560553633,
20210401,232.3468261269549,809.5682834537324,475.2733333333333,222.16124567474048,
20210402,287.6577736890524,795.4485724114207,541.8114285714286,208.13010380622836,
20210403,253.60303587856487,813.9709322325422,552.032380952381,213.8636678200692,
20210404,296.0832566697332,855.5111799105607,558.4152380952381,245.80968858131487,
20210405,278.2203311867525,860.5373237014104,590.2657142857142,253.97854671280277,
20210406,256.639374425023,890.188166494668,569.9657142857143,252.9501730103806,
20210407,264.5386384544618,865.0820433436533,582.1580952380953,267.44498269896195,
20210408,246.4475620975161,854.9418644650842,592.9180952380952,257.5494809688581,
20210409,234.2391904323827,1452.7464740282078,1027.7752380952381,361.0193771626298,
20210410,249.614995400184,1253.0526315789473,829.0704761904761,311.9190311418685,
20210411,288.61591536338545,1207.233918128655,741.56,310.9771626297578,
20210412,279.3670653173873,1112.59305125559,719.7190476190476,277.321107266436,
20210413,274.06623735050596,931.1812865497076,717.0209523809524,245.3847750865052,
20210414,254.75988960441583,884.53216374269,724.5180952380953,245.41176470588235,
20210415,250.49310027598895,960.5792913656691,718.4961904761905,238.33217993079586,
20210416,242.02207911683533,1092.6205710354318,707.0180952380953,240.20346020761247,
20210417,252.93284268629256,1242.530615755074,715.2695238095238,290.42283737024223,
20210418,293.581876724931,1149.0044719642242,702.5619047619048,303.4664359861592,
20210419,293.95446182152716,1000.2136222910217,768.3961904761904,266.2062283737024,
20210420,264.66697332106713,980.5669074647403,749.2761904761904,253.2235294117647,
20210421,271.6366145354186,950.5101479188166,762.0133333333333,246.50034602076124,
20210422,261.67663293468263,883.141898864809,759.4333333333333,235.18269896193772,
20210423,234.48298068077276,845.7330581355349,722.3838095238095,234.1674740484429,
20210424,240.99264029438822,833.7010663914689,633.8495238095238,233.18269896193772,
20210425,271.0611775528979,900.984520123839,680.7619047619048,273.13079584775085,
20210426,264.62235510579575,890.8918128654971,754.3933333333333,294.38754325259515,
20210427,252.27782888684453,862.1905744754042,698.0580952380952,263.34878892733565,
20210428,273.11177552897885,916.6023391812865,703.8038095238095,259.2124567474049,
20210429,262.238730450782,908.6021671826626,685.1752380952381,267.5501730103806,
20210430,248.79622815087396,823.9387684898521,704.1961904761905,256.960553633218,
20210501,270.47608095676173,823.547643618851,557.5419047619048,271.5370242214533,
20210502,300.20883164673415,870.3685930512556,657.9866666666667,285.9910034602076,
20210503,262.8541858325667,904.2332301341589,694.3790476190476,251.40138408304497,
20210504,263.50597976080957,867.6489508083936,668.5142857142857,249.52941176470588,
20210505,258.5179392824287,836.3739250085999,635.0980952380952,270.4249134948097,
20210506,257.6241950321987,825.8658410732714,649.0514285714286,256.16193771626297,
20210507,239.75482980680772,813.3398692810457,608.2438095238095,242.87474048442905,
20210508,222.2175712971481,850.547127622979,513.8009523809524,243.86920415224913,
20210509,243.1315547378105,910.4759201926385,548.8095238095239,256.66020761245676,
20210510,258.57957681692733,893.6948744410045,617.6466666666666,254.23252595155708,
20210511,258.64489420423183,921.8771929824561,649.4371428571428,253.2318339100346,
20210512,282.0308187672493,875.6174750601995,670.7771428571428,219.83044982698962,
20210513,291.5473781048758,844.4785001719986,671.4238095238095,239.97370242214532,
20210514,239.65685372585097,814.2299621603028,624.6180952380953,243.98823529411766,
20210515,286.621895124195,837.0827313381493,530.072380952381,268.1667820069204,
20210516,276.2138914443422,925.4184726522188,558.4161904761904,277.7979238754325,
20210517,253.860625574977,909.0562435500516,665.8447619047619,264.7425605536332,
20210518,251.2953081876725,890.8992088063295,675.744761904762,249.61453287197233,
20210519,247.34452621895124,849.6228070175439,673.5790476190476,306.3930795847751,
20210520,276.99678012879485,835.3035775713794,642.4352380952381,245.50103806228373,
20210521,233.07635694572218,804.4482284141727,592.4561904761905,226.50173010380624,
20210522,258.71941122355105,815.1897144822841,540.2133333333334,295.4532871972318,
20210523,266.89052437902484,908.796009631923,567.2047619047619,299.919723183391,
20210524,325.07497700091994,927.1664946680427,648.3838095238095,403.59307958477507,
20210525,261.97240110395586,897.0087719298245,695.4285714285714,267.05882352941177,
20210526,249.4705611775529,865.8305813553492,684.3380952380952,242.3916955017301,
20210527,262.4052437902484,813.8567251461989,654.927619047619,230.8332179930796,
20210528,225.22309107635695,810.4420364637083,613.5295238095238,214.36262975778547,
20210529,212.5676172953082,811.0366357069144,521.9390476190476,204.22145328719722,
20210530,239.49172033118674,850.7750257997936,546.5,223.74048442906573,
20210531,224.0358785648574,860.5987272101823,611.1771428571428,234.01799307958478,
20210601,217.58509659613617,868.6902304781562,610.8666666666667,222.10795847750865,
20210602,217.024379024839,843.5075679394565,621.4628571428572,242.00692041522493,
20210603,251.6430542778289,827.8529411764706,605.1104761904762,218.41799307958476,
20210604,219.19457221711133,814.3218094255246,558.1009523809524,216.6560553633218,
20210605,252.9411223551058,768.234434124527,482.1666666666667,217.49065743944638,
20210606,287.89742410303586,832.4728242174062,548.7990476190477,227.5280276816609,
20210607,245.3491260349586,802.3407292741658,567.2371428571429,215.98062283737025,
20210608,259.39052437902484,777.7985896112831,546.5819047619048,212.94602076124568,
20210609,231.11315547378103,772.0736154110767,562.94,206.4567474048443,
20210610,229.81140754369827,817.2093223254213,561.3876190476191,208.9757785467128,
20210611,223.33578656853726,773.4284485724114,510.3352380952381,207.68304498269896,
20210612,232.4080036798528,774.2072583419333,437.00190476190477,195.07335640138407,
20210613,249.14259429622814,788.9783281733746,476.26666666666665,216.6560553633218,
20210614,229.71527138914445,772.7996216030272,545.3285714285714,202.21799307958477,
20210615,230.21297148114076,758.5615755073959,540.1771428571428,199.5128027681661,
20210616,218.53679852805888,734.8211214310286,533.1266666666667,202.1930795847751,
20210617,214.5473781048758,749.1138630890953,518.4171428571428,208.23529411764707,
20210618,198.36614535418585,739.7223942208462,493.15238095238095,191.3439446366782,
20210619,211.65915363385466,745.1264189886481,415.1904761904762,207.77370242214533,
20210620,244.49448022079116,769.4944960440316,421.0152380952381,209.3051903114187,
20210621,231.4517019319227,752.3675610595116,472.56666666666666,198.5916955017301,
20210622,257.8183072677093,726.188338493292,472.50095238095236,198.44982698961937,
20210623,231.0280588776449,714.1190230478156,468.23809523809524,194.3446366782007,
20210624,233.0229990800368,716.1833505331957,458.45142857142855,188.95916955017302,
20210625,209.3040478380865,722.9967320261438,420.17238095238093,189.557785467128,
20210626,207.69503219871206,717.8892328861369,398.61333333333334,195.99307958477507,
20210627,227.4820607175713,766.2533539731683,421.6495238095238,201.5432525951557,
20210628,258.2520699172033,730.6040591675267,502.4685714285714,182.4629757785467,
20210629,236.6867525298988,736.0858273133815,493.7057142857143,186.05743944636677,
20210630,237.37810487580498,756.2144822841417,477.94190476190477,181.81314878892732,
20210701,224.19319227230912,768.9604403164775,499.692380952381,176.9259515570934,
20210702,213.43192272309108,775.5395596835225,464.4485714285714,171.70865051903115,
20210703,218.95446182152713,789.5108359133127,415.99809523809523,183.66159169550173,
20210704,240.72217111315547,840.047987616099,433.36285714285714,203.49134948096886,
20210705,219.79346826126954,811.9272445820434,482.0438095238095,182.93840830449827,
20210706,206.65041398344067,841.3780529755762,470.18380952380954,190.1204152249135,
20210707,202.672493100276,805.6990024079807,478.83142857142855,203.22768166089966,
20210708,198.69641214351427,770.0882352941177,450.0133333333333,172.78062283737023,
20210709,202.84084636614534,752.045579635363,423.4504761904762,175.30588235294118,
20210710,187.66835326586937,774.8367733058136,391.46761904761905,189.1529411764706,
20210711,241.27414903403863,785.953216374269,486.93809523809523,195.31487889273356,
20210712,207.25666973321069,767.7801857585139,477.24285714285713,179.14117647058825,
20210713,212.7635694572217,772.0534915720674,461.55904761904765,183.45190311418685,
20210714,207.9655013799448,758.4119367045064,455.55238095238093,198.24290657439445,
20210715,202.3081876724931,741.1518747850017,447.52761904761905,180.53079584775085,
20210716,182.77966881324747,734.9858961128311,435.29714285714283,179.65328719723183,
20210717,185.1251149954002,746.6054351565188,404.36380952380955,182.4948096885813,
20210718,208.17755289788408,792.2442380460956,435.37142857142857,204.46920415224915,
20210719,205.04369825206993,781.0689714482285,464.71238095238095,187.80346020761246,
20210720,190.32796688132476,771.1986584107327,495.3961904761905,179.72595155709342,
20210721,186.39052437902484,751.529927760578,453.9352380952381,177.61245674740485,
20210722,188.42640294388224,767.5144478844169,473.4047619047619,179.67681660899655,
20210723,190.06577736890523,792.7430340557275,471.8304761904762,175.78062283737023,
20210724,191.07359705611776,769.047127622979,396.1504761904762,183.59238754325258,
20210725,226.64029438822448,804.2251461988304,428.74285714285713,198.4159169550173,
20210726,199.33854645814168,794.7751977984176,452.92285714285714,189.57301038062283,
20210727,205.56255749770008,760.7581699346405,433.44,187.20830449826988,
20210728,218.4503219871205,748.9004127966977,433.44761904761907,183.13079584775087,
20210729,190.6688132474701,746.7222222222222,441.52,179.29065743944636,
20210730,185.79208831646733,746.1613347093223,422.3780952380952,187.28719723183391,
20210731,198.66605335786568,768.9889920880632,413.84,182.9937716262976,
20210801,255.73321067157315,790.3476092191263,419.7104761904762,220.7667820069204,
20210802,219.0280588776449,779.0548675610595,438.5361904761905,191.68927335640137,
20210803,203.55335786568537,738.5985552115583,440.0409523809524,189.09411764705882,
20210804,194.63109475620976,733.2954936360509,444.08285714285716,201.73425605536332,
20210805,196.89190432382705,740.2793257653939,442.3933333333333,207.39723183391004,
20210806,198.36614535418585,713.4365325077399,432.17047619047617,205.4809688581315,
20210807,212.3468261269549,743.7260061919504,421.8209523809524,210.70034602076126,
20210808,236.0956761729531,790.5275197798418,496.0514285714286,219.48304498269897,
20210809,249.03633854645815,765.389576883385,505.88380952380953,202.95294117647057,
