year,Short_Sent_Rate_mean,Short_Sent_Rate_std,Long_Sent_Rate_mean,Long_Sent_Rate_std,Avg_Sent_Length_mean,Avg_Sent_Length_std,TTR_mean,TTR_std,CTTR_mean,CTTR_std,Passive_Voice_Rate_mean,Passive_Voice_Rate_std,Question_Rate_mean,Question_Rate_std,Clause_Ratio_mean,Clause_Ratio_std,Auxiliary_Verbs_mean,Auxiliary_Verbs_std,ToBe_Verbs_mean,ToBe_Verbs_std,Conjunctions_mean,Conjunctions_std,Prepositions_mean,Prepositions_std,Pronouns_mean,Pronouns_std,Nominalizations_mean,Nominalizations_std,Long_Words_Rate_mean,Long_Words_Rate_std,OneSyllable_Rate_mean,OneSyllable_Rate_std,Syllables_Per_Word_mean,Syllables_Per_Word_std,Start_Pronoun_mean,Start_Pronoun_std,Start_Article_mean,Start_Article_std,Start_Interrogative_mean,Start_Interrogative_std,Start_Preposition_mean,Start_Preposition_std,Start_Conjunction_mean,Start_Conjunction_std,Avg_Parse_Tree_Depth_mean,Avg_Parse_Tree_Depth_std,Avg_Dependency_Depth_mean,Avg_Dependency_Depth_std
2020,0.15407544113100444,0.12568771934555495,0.5485007426623788,0.12588525267366135,18.910251330486496,3.645572928104982,0.3105120869832249,0.0815262090180127,12.414244961579499,2.8339086259907713,0.2550289965234668,0.1007375460966842,0.0010082254812048982,0.0047332821888277825,0.39316063775114674,0.15556065054349055,0.04235630085013282,0.01044291980914877,0.03228111636732963,0.008816396071566911,0.036135412915578445,0.007650812431602486,0.1366255416225477,0.015666954968389133,0.022336705456237962,0.011594682826381389,0.21042902555344356,0.03259725176138909,0.27586630006130636,0.03596129179912457,0.580087923599726,0.03617742560264535,1.6656716104786349,0.0876722930243171,0.08258246268986716,0.05491367079111082,0.20000845687583324,0.09608501975305099,0.0006313220613169869,0.002570136910813743,0.14127845942304143,0.0661194239974473,0.044391913045238554,0.025786749664601056,6.455518620368323,0.7451783063224244,3.0543739938484706,0.25456488932929733
2021,0.14914199468338998,0.12337739404579076,0.5542844282946154,0.1222702490356069,19.065504907903854,3.5779231773570257,0.30416682491959585,0.07285168241119382,12.549933209887726,2.723546956359188,0.2572345572723324,0.098855403870988,0.0009283191249772373,0.0034271737951850293,0.3978646998775717,0.1534457609747449,0.04230644481357882,0.01009406013668541,0.032178034912962936,0.008443329551722388,0.036264121270770236,0.0074141054885291215,0.13681537598523322,0.015282612124362698,0.022285445390648678,0.011446560685020165,0.21094609267016204,0.032112438718053145,0.2760061402820867,0.03514873312322682,0.5802694107800193,0.03536926955115194,1.665888586613247,0.08621857090332367,0.08235964593694022,0.053047816571593964,0.20120582479052063,0.09540227296350162,0.0006178026166580075,0.002420131330345785,0.14296176284794973,0.06466178271819527,0.04470060583678705,0.024721856583957553,6.485304986961236,0.7331042006876158,3.0604924524666397,0.24588396021393324
2022,0.14548679371437975,0.12191112488978388,0.5578764913762649,0.11984566996420272,19.17417983109004,3.53437279539646,0.2995544195749778,0.06692258821919114,12.650014304648824,2.641150262518681,0.2585547416829069,0.09744274212637916,0.0009247798093486511,0.003414046612638004,0.4017715559582508,0.15137654910229142,0.04229236706167507,0.009991826100885675,0.032123422856949545,0.008304785273039648,0.03636250296288028,0.007223181521952958,0.13684188118947754,0.015041369681137897,0.022261493475083053,0.011300975222396327,0.2113482338756394,0.031737505268964614,0.2762445776543623,0.03514855179162895,0.5802136843233276,0.035207050708236716,1.6662125031599937,0.08579681558801595,0.08194683489892751,0.05105208724577664,0.20196174512420312,0.09488148212049946,0.0005878764477878009,0.0022221774783928575,0.1440628203736848,0.06359343115716942,0.044943805617673985,0.02408901485295925,6.505979538613818,0.7224621874349226,3.0644612417193198,0.24975091463399998
2023,0.14119007334641312,0.11860784794141148,0.5617303667068434,0.11675713696672166,19.291859051830684,3.478540879555694,0.2963508355335386,0.060799054682397755,12.723774547541685,2.574745910986242,0.2601669620864881,0.09682663521378942,0.0009116538838517264,0.0033865937281358756,0.4063702164402535,0.15100319980442817,0.04232888037840937,0.009923562015680917,0.032112373219685846,0.00825859963955608,0.03644816111274495,0.007114708131457353,0.13690326339333864,0.014646273479141932,0.02227983474234171,0.011244097550696618,0.21171395740400242,0.031313344953772526,0.2762047323713759,0.0342767844368092,0.580302173364844,0.034707572897847185,1.6663269978067008,0.08546496993612271,0.08200477047228386,0.04998054690246801,0.20296941388885226,0.09378602403424913,0.0005806837182264902,0.002164489390222025,0.14544428742919793,0.06295437038642525,0.04503391764916097,0.023612481686853266,6.5298548577242785,0.7051380414472405,3.068571005427528,0.2347138276610175
2024,0.1389468213643228,0.1169666326330784,0.5635103406968859,0.115156592201607,19.355269108568862,3.4484038403259865,0.2936507135766886,0.056156474596923425,12.790986666626798,2.5179235931101833,0.26037353671106034,0.09532125211545558,0.0009126877448808958,0.0034265464026200358,0.40977087570027293,0.15063180328007178,0.04232704154403962,0.009898431451061219,0.03206572627258356,0.008230753562182148,0.03652816345720094,0.007043471398632958,0.13697265933092548,0.01462973560891757,0.02226557471779958,0.011155746874544447,0.2118326747120518,0.0307366672915276,0.27645495924579694,0.033922789762920166,0.5801439338635,0.034672187769024455,1.6668967304200097,0.08516632606061175,0.08161219258197223,0.047565090529449475,0.20372581304006895,0.09283108512644911,0.0005660880967187292,0.0021022781212244085,0.14606716092717262,0.06222010225969785,0.04530752064612034,0.023406223787996852,6.540741514787057,0.6990049512869188,3.0688160775856037,0.2322935089862116
2025,0.13726444075018596,0.11619193939603545,0.5654839231446566,0.11445203676722933,19.414599153276896,3.437723497417931,0.2923074901227979,0.05426706990370023,12.82625657294896,2.499786538975817,0.26097827679938995,0.09531589514327801,0.0008975996761952109,0.003390997578408545,0.41247422078274126,0.15107952343801828,0.04227653477844911,0.009928613872265905,0.03201095654816243,0.008226553921641717,0.03654809497452915,0.007031356234907747,0.13695757029803587,0.014675569190374431,0.02226938959131666,0.011123381470196035,0.2119508974119885,0.03063082922735365,0.2767053999520805,0.03419656217404851,0.5799700126134362,0.03472841393662471,1.667371278174158,0.08513200045459292,0.08171915162663573,0.04695795768154947,0.2041392398571863,0.09261325455928722,0.0005669747666954005,0.0020870762251084915,0.14642868025619896,0.0619717684686053,0.04538874748370841,0.02324134219155701,6.552241205317438,0.6978043151020614,3.071309194352801,0.23408976587764474
