Flesch Reading Ease_mean,Flesch Reading Ease_std,Flesch-Kincaid Grade Level_mean,Flesch-Kincaid Grade Level_std,Automated Readability Index (ARI)_mean,Automated Readability Index (ARI)_std,Coleman-Liau Index_mean,Coleman-Liau Index_std,Gunning Fog Index_mean,Gunning Fog Index_std,Dale-Chall Readability Score_mean,Dale-Chall Readability Score_std,year
33.084830322857705,39.24232301195496,13.71520497886419,13.136031301073341,15.258511883174732,16.86249423125368,14.068208575732484,4.361023909741669,16.763251848774377,13.498645755893605,12.493429096864823,2.2824263181287634,2018
33.20591097161424,42.169718593117025,13.737833843562244,14.54254595752729,15.270274742207713,18.650127721053007,14.02364212337585,4.178945298810683,16.79253380245434,14.92793260229895,12.481464378615275,2.4090729357166403,2019
33.183184196686334,41.367490015968635,13.753791927171156,14.307797670303275,15.272471478775595,18.419963218576946,14.027026926005068,4.353076528018038,16.788096636001356,14.66964413105708,12.469689623025804,2.357771267211846,2020
33.321546569169456,38.370091460163806,13.724703165467297,13.216730908299523,15.238174908136116,16.923800043523254,14.027751258105559,3.7179898880007225,16.76522602267823,13.57707636174401,12.459866529990933,2.2369635168469366,2021
33.44642645981981,38.024451443939036,13.712158081555378,13.089930520738276,15.214067596390372,16.754674779547198,13.999288504990531,3.6507567500536435,16.766397042178774,13.44523759975946,12.460072151923288,2.2193134861254804,2022
33.53478309536252,38.07026986950532,13.7069009302323,13.142306532177436,15.19060866058288,16.819833471774473,13.969680574716284,3.6095862889722885,16.77271955377935,13.497623724694572,12.457151682818523,2.2196264064534623,2023
33.4927085538056,39.82137979332234,13.732198201039225,14.09519675560128,15.217626894026093,18.031921112879502,13.964928580642937,2.957219558439637,16.809377339593713,14.509124637340559,12.460590108227107,2.3190685726014086,2024
33.43805622897144,40.168877168182654,13.750712720235006,14.240859534634238,15.239013242404464,18.224244593245945,13.974119978934011,2.9561016829256186,16.83364119747074,14.659869070472245,12.459471202029677,2.330151355506878,2025
