Word,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2024-11-01
letter,2510.77,2452.29,2426.54,2407.14,2407.14,2406.35
mode,734.74,721.05,741.04,738.75,730.95,732.39
phones,49.64,48.59,49.25,49.02,48.31,46.8
ideas,1162.3,1162.56,1164.32,1176.46,1178.85,1181.75
wednesday,109.22,111.58,113.15,117.65,113.68,116.71
structure,2293.57,2316.11,2360.88,2363.31,2371.34,2395.64
fund,690.68,700.05,712.31,701.84,700.83,699.69
summer,2579.65,2546.47,2514.48,2504.02,2471.37,2456.53
allow,1850.5,1849.41,1876.04,1889.26,1883.65,1887.64
degree,1059.91,1040.78,1040.62,1051.9,1049.25,1061.66
contract,1443.41,1457.69,1467.41,1479.81,1466.45,1471.55
button,209.13,199.76,197.57,193.19,193.82,192.26
releases,497.69,500.89,504.77,508.65,513.26,515.32
wed,58.33,57.59,57.45,59.98,59.68,59.76
homes,771.35,764.24,776.8,775.66,773.58,767.35
super,1164.78,1163.76,1170.18,1166.66,1164.07,1168.22
male,2353.77,2383.9,2333.91,2354.66,2356.56,2383.8
matter,1338.54,1332.92,1319.68,1302.18,1294.8,1286.62
custom,330.76,382.72,388.11,393.88,392.19,394.1
virginia,2295.44,2267.52,2255.35,2227.21,2216.73,2214.65
almost,3802.77,3775.61,3773.18,3757.76,3753.67,3759.5
took,9329.44,9377.83,9501.55,9560.49,9555.25,9554.36
located,2620.61,2601.05,2543.2,2535.16,2535.6,2514.6
multiple,1449.0,1498.49,1553.59,1579.57,1588.09,1629.98
asian,549.81,557.28,557.54,554.78,551.91,541.82
distribution,912.22,928.01,914.57,905.42,899.2,902.1
editor,1184.64,1171.55,1167.83,1173.58,1190.78,1199.23
inn,281.73,280.14,275.54,273.35,270.56,271.19
industrial,855.75,839.82,836.6,833.33,833.26,835.57
cause,2026.74,2034.77,2011.47,2002.29,2016.09,2013.37
potential,1496.78,1499.69,1511.97,1511.52,1517.61,1526.8
song,6298.02,6256.69,6206.17,6147.02,6128.98,6081.84
cnet,6.83,7.2,11.73,10.38,10.23,11.84
ltd,233.95,218.95,216.92,216.84,217.69,210.87
los,1907.59,1901.0,1903.59,1893.3,1883.65,1886.52
hp,46.54,41.99,39.87,38.06,26.71,25.94
focus,1222.5,1272.33,1285.09,1317.18,1323.79,1328.91
late,6904.31,6970.54,7005.24,7012.07,7048.07,7079.79
fall,1651.92,1634.06,1573.53,1578.42,1559.67,1551.61
featured,2150.85,2166.75,2176.79,2171.84,2179.79,2176.31
idea,2081.97,2095.36,2080.64,2065.73,2073.5,2078.21
rooms,695.02,696.45,720.52,722.03,725.27,729.57
female,2802.43,2827.21,2812.3,2809.67,2814.68,2827.52
responsible,1561.32,1544.08,1527.8,1532.86,1540.34,1537.52
inc,341.31,344.33,354.1,339.1,339.9,342.23
communications,480.93,490.7,494.22,486.16,483.13,483.19
win,2727.96,2850.6,2971.18,2965.96,2955.07,2975.24
associated,2168.84,2187.14,2199.66,2203.56,2208.77,2207.89
thomas,3541.51,3463.07,3397.97,3407.71,3409.22,3427.41
primary,1809.54,1815.22,1793.96,1787.76,1784.19,1794.61
cancer,933.94,880.02,868.84,889.84,850.88,853.61
numbers,2062.11,2041.37,2019.09,2001.14,1986.53,1979.54
reason,1196.43,1184.15,1170.18,1162.05,1151.0,1138.9
tool,299.73,289.74,295.48,294.12,289.88,293.18
browser,22.34,21.0,22.28,21.91,21.6,19.73
spring,1409.28,1412.7,1390.61,1373.69,1372.67,1364.43
foundation,978.0,975.4,977.89,977.5,989.0,990.05
answer,339.44,337.73,330.65,328.14,325.12,320.81
voice,1526.57,1525.48,1514.31,1508.64,1517.04,1518.35
eg,1.24,1.8,1.76,3.46,4.55,4.51
friendly,560.36,562.08,566.92,580.16,582.03,582.42
schedule,608.77,625.07,629.06,641.86,643.99,648.95
documents,654.07,638.87,634.34,638.4,648.54,665.86
communication,568.43,565.68,566.92,610.15,618.41,617.37
purpose,974.89,965.8,964.99,962.51,952.06,952.84
feature,1661.85,1674.85,1688.43,1696.07,1699.49,1698.2
bed,529.33,529.69,523.53,518.45,515.53,520.4
comes,857.61,839.82,818.42,810.26,800.87,792.16
police,2525.04,2571.06,2610.62,2619.36,2636.77,2645.97
everyone,488.38,490.7,485.42,479.24,474.61,475.86
independent,1709.63,1691.05,1680.81,1694.34,1709.16,1722.45
ip,22.34,22.8,23.45,24.22,22.74,25.37
approach,1558.84,1548.87,1558.87,1589.96,1589.23,1594.46
cameras,232.71,221.35,217.5,217.42,219.97,221.58
brown,4008.79,3902.78,3869.33,3800.44,3775.83,3765.14
physical,1272.14,1283.13,1269.26,1276.23,1284.0,1282.67
operating,778.8,787.03,790.87,804.49,804.84,801.18
hill,2415.82,2433.09,2440.02,2434.82,2442.95,2448.07
maps,387.23,385.12,389.28,385.23,380.82,377.19
medicine,444.94,436.71,444.97,440.02,439.37,437.52
deal,1571.87,1538.08,1544.8,1534.02,1529.55,1540.9
hold,1367.71,1373.11,1354.85,1360.43,1380.06,1362.73
ratings,333.86,329.93,336.51,344.29,341.04,339.41
chicago,1818.85,1769.03,1760.54,1719.14,1713.14,1715.12
forms,1518.5,1517.08,1517.25,1512.68,1515.9,1520.6
glass,872.5,868.62,908.12,917.53,915.11,905.48
happy,610.63,610.67,597.99,595.73,596.24,595.39
tue,0.0,0.0,0.0,0.0,0.0,0.0
smith,2838.42,2802.01,2781.23,2764.69,2762.96,2765.5
wanted,2678.32,2743.82,2787.68,2827.55,2847.08,2853.45
developed,3772.36,3800.2,3789.01,3795.25,3783.22,3793.89
thank,102.39,104.38,106.7,100.92,107.43,108.82
safe,503.27,512.89,504.77,501.73,504.16,497.28
unique,1015.23,1016.19,1028.3,1012.1,1020.27,1021.63
survey,860.09,841.62,841.87,837.94,833.26,835.01
prior,1876.56,1919.6,1888.94,1879.46,1864.33,1848.74
telephone,335.72,325.73,328.89,329.87,335.35,337.16
sport,617.45,626.27,641.96,644.75,643.42,649.51
ready,808.58,814.03,807.28,801.03,798.02,796.1
feed,668.96,661.06,646.06,645.32,641.15,635.42
animal,1553.25,1559.67,1516.66,1498.26,1484.64,1475.5
sources,1681.09,1704.24,1740.03,1749.12,1760.31,1766.42
mexico,1462.03,1480.49,1462.72,1457.31,1464.75,1462.53
population,3458.98,3395.29,3315.31,3296.4,3269.4,3270.67
pa,78.81,74.38,76.8,76.12,71.62,70.48
regular,1818.85,1821.22,1834.41,1826.98,1836.48,1832.39
secure,966.21,974.2,984.92,988.46,989.0,993.44
navigation,318.97,316.73,314.82,320.07,317.73,314.04
operations,2120.44,2125.95,2143.96,2151.66,2140.57,2159.4
therefore,1607.86,1619.66,1611.05,1581.3,1573.31,1565.14
ass,69.5,70.19,67.42,68.05,67.07,67.09
simply,1025.78,1005.39,1008.37,998.26,985.59,986.11
evidence,3256.06,3272.91,3242.62,3248.54,3251.21,3256.58
station,3718.37,3775.61,3908.61,3989.59,4021.95,4074.67
christian,1774.79,1748.63,1755.27,1766.42,1730.19,1730.9
round,2088.79,2184.14,2277.04,2286.03,2286.64,2302.04
paypal,1.24,1.2,1.17,1.15,1.14,1.13
favorite,526.23,543.49,528.22,521.33,519.51,526.6
understand,478.45,483.5,480.15,481.54,491.66,499.54
option,413.91,421.11,423.28,423.3,425.73,421.73
master,1319.3,1277.73,1271.02,1271.62,1258.99,1262.38
valley,1875.94,1844.61,1841.45,1846.59,1863.19,1858.89
recently,1136.86,1119.96,1105.1,1093.42,1085.06,1084.21
probably,2934.61,2963.98,2968.24,2962.5,2978.38,3013.58
thu,6.21,6.6,5.86,6.34,6.25,6.2
rentals,22.96,24.59,25.8,25.37,25.01,23.68
sea,4931.56,4899.77,4851.9,4845.41,4813.72,4782.82
built,5148.13,5146.32,5141.52,5144.72,5138.27,5143.66
publications,631.11,642.47,643.13,645.32,659.34,654.59
blood,1601.65,1710.84,1690.78,1688.57,1685.28,1677.9
cut,2124.78,2133.15,2137.51,2134.93,2128.63,2129.52
worldwide,1061.15,1063.58,1084.0,1072.66,1051.53,1043.05
improve,809.83,808.63,816.66,821.79,819.62,817.53
connection,706.19,695.85,696.48,704.72,709.92,718.3
publisher,583.32,596.87,589.19,588.23,593.97,604.97
hall,3362.79,3373.69,3392.7,3382.33,3382.51,3391.33
larger,2949.5,3020.97,2989.94,2983.26,2988.04,3000.04
anti,2628.67,2632.85,2634.08,2610.71,2612.33,2613.83
networks,215.95,213.56,214.57,220.3,225.65,221.58
earth,3043.83,3055.76,3045.04,3098.02,3074.44,3066.57
parents,1455.2,1447.5,1425.2,1425.02,1435.76,1440.54
nokia,8.07,7.2,7.04,6.92,7.39,7.33
impact,1506.71,1540.48,1550.08,1528.83,1540.91,1550.48
transfer,711.78,723.45,749.83,757.78,763.35,765.09
introduction,1099.0,1070.18,1060.55,1036.33,1041.3,1021.06
kitchen,309.66,305.34,308.37,306.23,312.05,308.41
strong,3080.44,3088.15,3078.46,3092.25,3094.9,3084.05
tel,47.16,49.19,46.31,51.9,51.72,51.87
carolina,1147.41,1137.36,1141.45,1144.17,1139.06,1137.77
wedding,479.69,482.3,486.6,492.5,495.64,504.61
properties,735.98,733.65,748.66,750.28,770.74,761.71
hospital,1499.26,1486.49,1477.38,1479.81,1472.14,1460.27
ground,3745.06,3758.81,3742.7,3742.19,3741.73,3751.04
overview,97.43,91.18,89.7,90.54,88.67,89.65
ship,7294.64,7179.29,7117.81,7114.14,7057.17,7021.72
accommodation,207.27,212.36,212.23,212.8,216.56,215.38
owners,595.11,592.68,599.75,615.34,606.48,606.66
disease,1227.46,1238.14,1215.32,1203.57,1188.51,1173.86
tx,5.59,4.2,3.52,4.04,4.55,4.51
excellent,442.46,435.51,431.49,431.95,434.25,434.14
paid,1590.48,1602.86,1613.39,1641.28,1648.91,1651.41
italy,1458.31,1493.09,1531.9,1529.4,1559.67,1561.76
perfect,644.14,658.06,653.68,637.25,638.31,638.8
hair,947.59,945.4,944.47,941.17,934.44,931.98
opportunity,944.49,937.6,957.95,957.89,953.19,943.82
kit,206.65,214.16,214.57,219.72,217.69,218.2
classic,894.84,878.22,903.43,896.19,881.01,871.09
basis,1186.5,1170.35,1169.01,1156.28,1155.54,1145.67
command,3835.66,3799.6,3772.01,3821.78,3839.49,3832.79
cities,1320.54,1341.32,1344.3,1329.29,1339.7,1332.85
william,6201.84,6082.72,6012.12,6015.53,6002.23,5960.06
express,705.57,696.45,691.2,712.22,725.84,734.65
anal,47.16,47.99,48.07,49.6,49.45,49.05
award,3056.86,3049.76,3069.08,3009.21,3029.53,3050.22
distance,1660.61,1658.65,1667.33,1671.85,1634.13,1636.75
tree,1707.77,1696.44,1672.61,1657.43,1644.36,1644.64
peter,2080.1,2077.36,2068.33,2050.74,2034.85,2034.8
assessment,288.56,297.54,295.48,295.27,296.13,302.2
ensure,709.3,718.05,724.62,728.37,737.77,736.9
thus,2693.83,2632.25,2598.9,2576.69,2548.67,2543.36
wall,1600.41,1712.04,1799.82,1815.44,1858.64,1867.35
ie,18.0,16.8,15.83,12.11,12.5,12.4
involved,2773.89,2787.61,2802.92,2833.32,2826.62,2834.28
el,966.21,972.4,1015.99,1013.83,1024.24,1016.55
extra,884.91,879.42,919.85,914.07,921.93,924.65
especially,2396.59,2402.5,2392.54,2384.64,2374.18,2380.41
interface,107.98,109.78,108.46,108.42,109.13,110.51
pussy,11.79,10.8,11.73,13.26,13.07,12.97
partners,259.39,254.95,261.47,263.55,261.46,263.3
budget,930.83,967.6,974.95,1002.88,1004.35,1006.97
rated,528.71,515.89,503.01,504.61,509.85,507.43
guides,161.34,164.37,162.39,165.51,163.13,159.56
success,3658.8,3692.82,3660.62,3650.5,3652.49,3645.61
maximum,1321.78,1316.12,1306.78,1320.06,1314.12,1315.94
ma,255.05,254.95,272.03,265.28,260.89,255.41
operation,2970.6,2935.18,2952.42,2936.54,2918.7,2922.8
existing,986.68,999.39,1027.72,1031.14,1051.53,1059.4
quite,856.99,854.22,836.01,823.52,817.92,811.33
selected,1677.98,1676.05,1694.3,1692.61,1684.15,1685.8
boy,1306.89,1295.13,1276.29,1279.69,1289.12,1278.73
amazon,220.3,214.75,223.95,226.07,230.77,228.34
patients,315.24,305.94,304.27,306.8,277.94,269.5
restaurants,125.35,124.77,123.12,128.6,129.59,128.55
beautiful,590.15,589.08,575.71,572.66,570.67,572.27
warning,646.0,634.67,629.06,627.45,625.23,629.21
wine,353.72,348.53,351.76,351.79,350.13,345.62
locations,956.9,959.8,970.26,979.23,973.09,966.94
horse,1801.47,1755.23,1732.99,1733.55,1733.03,1721.88
vote,1256.63,1256.14,1262.22,1276.23,1279.45,1266.89
forward,1978.33,1979.58,1977.46,1990.18,2013.25,2024.65
flowers,705.57,688.66,691.79,678.2,672.41,673.19
stars,2393.48,2353.91,2326.29,2291.8,2257.09,2241.72
significant,2736.03,2778.02,2766.57,2762.96,2771.48,2781.29
lists,586.43,589.68,586.26,591.69,595.68,598.77
technologies,198.58,194.36,196.98,197.81,199.51,197.33
owner,686.96,692.85,705.27,709.91,708.79,707.02
retail,228.36,233.95,244.47,245.1,247.25,254.28
animals,2022.39,2003.58,1966.32,1949.81,1947.88,1945.72
useful,493.96,492.5,487.77,480.39,479.16,474.17
directly,1732.59,1727.64,1729.47,1730.67,1727.35,1715.68
manufacturer,161.34,163.77,162.39,159.17,156.88,158.43
ways,825.34,817.03,794.97,802.76,796.32,800.61
est,144.59,140.97,134.25,132.64,128.46,120.66
son,4584.05,4604.03,4589.85,4578.4,4583.52,4554.47
providing,837.13,833.23,837.18,836.79,837.24,845.15
rule,1612.2,1600.46,1593.46,1600.91,1604.57,1582.06
mac,307.8,290.34,291.37,290.08,290.45,284.73
housing,432.53,432.51,443.21,451.55,460.4,461.2
takes,1423.56,1408.5,1379.47,1346.01,1334.59,1325.52
iii,2520.7,2491.88,2441.2,2419.82,2349.74,2322.34
gmt,29.17,26.39,26.97,25.95,25.58,25.37
bring,1078.53,1067.78,1056.44,1056.51,1049.82,1045.31
catalog,106.74,113.38,113.15,111.88,117.09,117.84
searches,127.83,127.17,124.87,123.41,119.93,119.53
max,462.31,478.1,494.81,497.11,502.46,498.41
trying,904.77,910.61,888.19,886.96,875.89,864.32
mother,3262.88,3249.52,3216.82,3220.86,3231.31,3235.72
authority,1593.59,1593.27,1597.56,1589.38,1592.07,1594.46
considered,6185.08,6308.88,6400.22,6467.66,6535.38,6560.52
told,2691.97,2670.04,2663.97,2670.11,2648.14,2656.12
xml,1.24,1.8,1.17,1.15,1.14,1.13
traffic,1213.19,1217.74,1231.15,1224.91,1237.39,1242.08
programme,745.91,764.24,766.24,761.24,766.76,774.11
joined,2907.93,2897.39,2936.0,2954.42,2962.46,2978.62
input,224.02,232.15,232.75,231.83,232.47,236.24
strategy,729.15,730.65,733.41,730.1,724.7,735.21
feet,1229.94,1168.55,1135.59,1109.57,1014.01,1007.53
agent,722.95,715.05,715.24,712.8,696.28,700.82
valid,177.48,180.56,187.02,198.96,198.94,202.41
bin,177.48,163.17,153.6,153.4,152.9,153.92
modern,4113.04,4209.32,4252.74,4239.3,4291.37,4276.51
senior,1295.1,1298.73,1296.23,1314.87,1340.27,1340.18
ireland,1230.56,1220.74,1218.84,1202.41,1210.68,1219.53
sexy,65.78,67.19,67.42,63.44,64.8,62.58
teaching,553.54,553.68,559.88,557.09,563.28,543.51
door,618.07,613.67,629.06,637.25,637.74,634.85
grand,2522.56,2487.68,2455.27,2436.55,2404.87,2406.35
testing,584.56,597.47,610.3,619.95,618.98,613.43
trial,1565.66,1545.88,1510.21,1531.71,1522.16,1519.47
charge,1383.84,1389.91,1376.54,1377.73,1376.08,1369.5
units,2352.53,2341.31,2366.15,2355.81,2354.85,2352.22
instead,4345.75,4417.47,4467.9,4503.43,4522.7,4548.84
canadian,1864.15,1817.62,1819.17,1813.14,1784.75,1776.01
cool,379.78,376.12,377.55,374.28,372.87,368.73
normal,1011.51,993.99,990.2,976.93,967.97,967.5
wrote,7940.01,7920.74,7964.96,8068.0,8179.74,8243.5
enterprise,503.89,488.3,481.91,475.2,464.38,459.51
ships,5491.92,5449.26,5417.65,5379.44,5370.74,5353.96
entire,2073.28,2067.77,2066.57,2041.51,2033.71,2014.5
educational,437.49,432.51,452.59,455.01,458.12,457.82
md,152.66,147.57,143.63,142.44,140.39,139.83
leading,3383.89,3380.89,3439.01,3452.11,3455.83,3496.2
metal,1646.33,1614.86,1617.5,1614.18,1594.91,1597.84
positive,1507.33,1512.28,1513.73,1501.14,1515.34,1517.22
fl,54.61,50.39,48.07,46.71,44.33,41.72
fitness,150.17,155.37,154.19,155.71,155.74,155.05
chinese,1794.65,1742.63,1718.33,1717.98,1726.78,1670.01
opinion,1058.67,1034.18,1034.75,1047.86,1044.14,1040.23
mb,45.92,39.59,39.28,36.33,38.08,35.52
asia,1117.0,1099.57,1093.38,1087.65,1068.58,1030.65
football,2476.02,2568.66,2679.8,2662.04,2665.76,2671.34
abstract,221.54,217.75,224.54,227.8,235.31,240.75
uses,1225.6,1227.34,1205.94,1199.53,1191.35,1205.43
output,410.19,412.71,408.62,402.53,398.44,403.69
funds,809.83,822.43,832.49,845.44,850.32,859.25
mr,1270.28,1229.74,1192.46,1178.19,1157.82,1159.2
greater,1937.38,1945.39,1940.53,1937.13,1923.44,1908.5
likely,2808.64,2885.99,2903.17,2915.78,2955.64,2976.36
develop,1085.97,1105.57,1120.35,1122.25,1119.17,1115.22
employees,443.08,448.71,472.53,488.46,498.48,503.48
artists,1391.29,1375.51,1381.23,1379.46,1391.43,1390.36
alternative,964.34,978.39,982.58,989.04,976.5,980.47
processing,246.98,249.55,245.06,247.4,246.11,243.57
responsibility,752.11,740.24,740.45,745.67,755.39,758.89
resolution,694.4,694.65,698.24,702.42,701.4,706.46
java,206.02,204.56,216.33,220.88,216.56,217.07
guest,556.02,553.08,562.23,564.59,571.23,573.4
seems,926.49,928.01,912.81,895.61,882.71,875.04
publication,1154.85,1146.36,1149.07,1162.05,1162.93,1169.35
pass,1606.0,1587.27,1616.91,1607.26,1609.12,1604.61
relations,1015.23,997.59,984.92,989.61,983.89,978.21
trust,749.01,763.04,761.55,746.25,745.16,739.72
van,1982.06,1966.39,2024.95,1960.2,1985.4,1975.03
contains,1570.63,1581.27,1626.29,1606.68,1561.38,1551.61
session,1010.89,1151.76,1195.97,1193.76,1186.8,1177.8
multi,480.31,478.1,474.87,465.39,467.22,469.09
photography,337.58,348.53,347.07,348.33,348.42,350.69
republic,1116.38,1116.37,1136.18,1127.44,1134.51,1140.03
fees,179.34,175.76,176.46,183.39,187.0,187.75
components,524.99,522.49,517.67,524.22,525.2,524.91
vacation,117.91,117.58,116.67,122.26,121.07,122.91
century,9259.94,9220.06,9202.55,9198.9,9239.8,9275.27
academic,586.43,595.67,600.92,617.07,634.33,635.42
assistance,811.69,810.43,817.84,817.76,822.46,819.22
completed,3233.72,3270.51,3331.73,3355.8,3355.22,3342.28
skin,939.52,941.2,931.57,929.64,937.85,944.39
graphics,626.76,637.07,657.2,655.13,650.24,651.77
indian,2296.06,2268.72,2252.42,2213.94,2187.18,2172.93
prev,0.0,0.0,0.0,0.0,0.57,0.0
ads,87.5,85.18,86.18,85.35,85.83,84.01
mary,2616.88,2556.06,2518.0,2490.18,2458.87,2459.91
il,189.89,187.76,167.67,162.63,158.58,155.05
expected,1710.87,1731.24,1758.79,1760.66,1767.7,1795.74
ring,1328.61,1330.52,1327.88,1322.37,1310.15,1300.71
grade,735.98,733.05,736.93,736.44,740.62,739.16
dating,688.82,679.06,685.93,701.26,711.06,718.86
pacific,2333.91,2269.32,2234.83,2193.18,2183.77,2190.41
mountain,1725.77,1713.24,1759.96,1751.43,1768.27,1763.04
organizations,419.5,408.51,407.45,420.99,420.61,414.4
pop,1226.84,1333.52,1412.31,1445.2,1469.86,1474.37
filter,325.17,315.53,313.06,303.92,298.97,298.26
mailing,19.86,21.0,21.11,20.18,19.89,19.17
vehicle,662.75,678.46,700.0,698.96,709.35,714.91
longer,2356.25,2376.1,2382.57,2380.03,2375.31,2386.62
consider,741.56,733.65,732.24,749.71,762.78,752.13
int,2.48,3.0,3.52,1.73,1.71,1.69
northern,4440.7,4405.48,4365.31,4348.88,4318.65,4346.99
behind,3301.36,3389.29,3435.5,3480.37,3477.43,3486.05
panel,686.33,698.25,694.13,686.27,684.91,687.29
floor,1162.3,1239.34,1324.37,1359.85,1353.91,1358.79
german,6830.46,6649.0,6659.35,6640.67,6611.55,6620.85
buying,173.14,175.76,175.29,175.89,173.36,174.78
match,4221.64,4550.64,4857.18,4850.6,4877.38,4898.96
proposed,2794.98,2808.01,2874.44,2875.41,2882.89,2894.61
default,45.92,44.39,46.9,43.25,41.49,42.85
require,595.11,601.07,600.33,615.91,620.69,618.5
iraq,410.81,433.71,426.21,427.91,422.32,414.97
boys,830.3,817.63,819.01,818.33,819.05,825.98
outdoor,194.23,187.76,188.78,186.27,188.14,188.88
deep,1805.2,1813.42,1823.27,1818.9,1802.37,1805.89
morning,1872.22,1851.21,1844.97,1828.13,1845.0,1838.03
otherwise,785.62,778.04,780.31,776.24,784.95,786.52
allows,722.95,704.25,701.17,691.46,682.07,680.52
rest,2986.12,2959.18,2971.76,2978.07,2985.2,2983.69
protein,350.61,344.33,341.2,335.64,329.1,334.34
plant,1689.15,1658.65,1665.57,1681.65,1670.51,1682.42
reported,3828.83,3843.99,3874.61,3856.95,3844.04,3849.15
hit,2499.6,2456.48,2428.3,2401.37,2366.79,2363.5
transportation,542.99,547.09,544.64,539.79,536.56,537.88
mm,1175.95,1139.16,1110.38,1087.65,917.95,946.64
pool,416.39,410.91,423.28,424.45,423.45,421.17
mini,145.21,139.77,150.67,146.48,140.39,139.26
politics,1126.31,1100.77,1084.0,1084.19,1074.83,1070.68
partner,598.22,602.27,584.5,594.58,594.54,594.26
disclaimer,7.45,8.4,7.62,7.5,7.96,7.89
authors,866.3,867.42,870.6,891.0,906.02,904.92
boards,170.03,164.97,162.39,166.09,168.81,170.84
faculty,159.48,155.37,155.36,160.9,164.83,165.76
parties,782.52,766.04,761.55,757.78,755.39,749.87
fish,1370.19,1377.91,1371.27,1370.81,1355.05,1348.07
membership,395.91,386.32,392.8,389.27,380.25,379.45
mission,2310.95,2365.3,2393.12,2484.41,2485.58,2471.75
eye,1370.81,1341.32,1345.47,1331.59,1320.95,1327.78
string,605.04,596.27,595.06,588.23,588.29,586.36
sense,1262.83,1282.53,1294.47,1304.49,1307.87,1315.94
modified,693.78,687.46,696.48,705.88,703.67,708.71
pack,410.81,393.52,381.07,378.31,368.32,377.19
released,6963.26,6999.33,7029.87,7018.99,7034.43,7040.32
stage,3362.17,3463.67,3475.36,3465.95,3474.59,3484.36
internal,884.29,868.02,867.67,871.97,884.99,879.55
goods,521.27,518.89,520.01,518.45,521.22,517.02
recommended,914.7,928.01,932.16,933.1,942.4,933.11
born,3506.14,3457.67,3406.77,3386.37,3391.6,3399.79
unless,441.22,437.31,430.9,433.68,432.55,430.75
richard,3186.55,3134.94,3075.53,3054.19,3054.54,3052.48
detailed,787.49,784.04,773.87,763.55,769.04,765.09
japanese,5388.91,5220.1,5155.0,5107.23,5035.96,5064.72
race,2915.37,2901.59,2858.03,2825.82,2791.95,2765.5
approved,1100.25,1121.16,1149.66,1165.51,1170.89,1172.73
background,1503.61,1466.09,1473.86,1479.81,1472.71,1476.62
target,1146.79,1138.56,1137.93,1130.9,1133.38,1139.46
except,1292.0,1295.73,1305.02,1286.04,1284.0,1284.36
character,4602.04,4616.63,4622.09,4670.1,4686.97,4664.98
usb,25.44,22.2,22.28,21.91,21.03,20.86
maintenance,616.21,612.47,610.89,614.76,621.25,615.12
ability,1566.28,1570.47,1581.15,1584.19,1594.91,1582.62
maybe,162.59,159.57,151.84,151.09,147.21,146.59
functions,445.56,438.51,437.94,440.02,436.53,435.83
ed,1187.74,1109.17,1054.1,968.28,964.56,941.0
moving,1656.26,1667.65,1669.09,1662.04,1654.02,1663.81
brands,83.78,83.98,82.66,80.74,82.42,85.7
places,1184.02,1219.54,1247.57,1236.44,1226.59,1222.91
php,23.58,22.8,13.48,10.96,12.5,10.15
pretty,336.96,337.13,331.82,326.99,308.07,312.35
trademarks,22.96,22.8,22.86,22.49,23.3,23.12
phentermine,0.0,0.0,0.0,0.0,0.0,0.0
spain,1185.88,1192.55,1248.74,1224.91,1213.52,1208.25
southern,4729.26,4699.41,4672.51,4616.46,4610.8,4609.73
yourself,117.91,152.37,138.36,136.1,131.3,130.24
etc,202.3,191.96,188.19,178.2,179.04,177.6
winter,2194.29,2169.74,2119.92,2100.33,2082.59,2070.32
rape,268.08,272.94,263.23,264.7,270.56,274.58
battery,792.45,827.23,846.56,885.81,888.4,895.33
youth,747.77,770.84,786.76,786.04,783.25,788.21
pressure,1896.42,1880.01,1877.21,1867.35,1881.95,1882.0
submitted,603.18,606.47,616.75,617.07,615.57,614.56
boston,1475.06,1469.69,1494.38,1478.08,1469.3,1452.38
incest,31.65,31.19,31.66,31.72,31.83,33.26
debt,390.33,382.12,378.14,382.93,381.39,384.52
keywords,6.21,6.0,5.28,4.04,3.98,3.95
medium,695.02,695.85,687.69,675.89,674.68,679.96
television,3346.66,3326.3,3371.01,3366.18,3368.86,3351.3
interested,755.22,746.84,743.38,746.25,748.01,749.87
core,1324.27,1321.52,1338.44,1339.09,1339.13,1339.62
break,1461.41,1568.67,1623.36,1617.64,1612.53,1600.1
purposes,471.62,469.1,460.8,463.66,462.67,460.63
throughout,4237.78,4229.11,4238.09,4237.57,4221.45,4220.13
sets,923.39,935.2,937.43,934.83,931.03,924.09
dance,1117.0,1123.56,1123.28,1123.41,1126.55,1128.19
wood,1542.7,1532.68,1511.38,1501.72,1493.17,1475.5
msn,13.65,13.8,13.48,10.38,10.8,10.71
itself,2221.59,2202.74,2185.58,2171.27,2161.03,2145.87
defined,850.16,836.82,838.35,841.98,844.63,850.23
papers,666.48,654.46,648.41,657.44,655.93,661.35
playing,2763.96,2778.02,2838.09,2851.77,2868.11,2866.98
awards,2266.27,2337.71,2408.36,2418.09,2477.62,2487.54
fee,315.86,312.53,320.1,324.68,323.42,321.37
studio,2157.05,2239.93,2254.76,2290.64,2303.13,2308.25
reader,413.91,404.92,401.0,406.57,416.06,417.22
virtual,248.84,259.75,263.82,254.32,250.66,251.46
device,591.39,582.48,578.64,566.32,561.0,558.17
established,3490.01,3503.26,3516.99,3521.89,3548.48,3555.96
answers,132.18,135.57,132.5,136.1,137.55,137.57
rent,151.42,154.77,159.46,160.9,162.56,165.2
las,231.47,222.55,213.4,213.95,219.4,228.34
remote,407.71,413.91,409.8,410.61,401.85,399.18
dark,2373.63,2367.7,2366.15,2361.0,2361.67,2364.06
programming,400.88,399.52,402.76,409.46,422.88,431.88
external,467.9,463.1,450.25,452.71,449.6,459.51
apple,283.59,290.34,297.23,318.34,313.75,315.17
le,1196.43,1197.95,1183.08,1149.36,1143.61,1107.89
regarding,875.6,873.42,874.7,871.97,884.42,873.34
instructions,370.47,363.52,364.65,362.17,363.2,361.4
min,119.15,109.78,106.11,104.96,102.31,101.49
offered,1982.06,2014.98,2018.5,2025.94,2019.5,2021.83
theory,1751.21,1706.04,1707.78,1686.26,1663.12,1651.97
enjoy,224.02,223.15,223.95,225.49,226.79,225.52
remove,601.94,596.87,600.92,608.99,614.43,613.43
aid,1038.81,1023.99,1026.54,1034.6,1030.5,1033.47
surface,3022.11,3037.16,3064.39,3061.11,3059.09,3062.63
minimum,485.27,482.9,481.32,485.0,483.13,471.35
visual,857.61,866.82,862.98,867.35,863.96,873.34
host,868.16,873.42,873.53,885.23,893.51,890.82
variety,1715.84,1719.24,1690.78,1694.34,1680.74,1677.34
teachers,300.35,298.74,301.34,306.23,300.68,299.95
